#YY,MM,DD,hh,mm,WDIR,R WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,PTDY,TIDE
#yr,mo,dy,hr,mn,degT,m/s,m/s,m,sec,sec,deg,T   hPa,degC,degC,degC,nmi,hPa,ft
2022,1,31,3,18,100,2.1,3.6,MM,MM,MM,MM,1015.5,24.7,24.8,MM,MM,MM,MM
2022,1,31,3,12,110,2.6,4.6,MM,MM,MM,MM,1015.6,24.5,24.8,MM,MM,MM,MM
2022,1,31,3,6,120,2.1,4.1,MM,MM,MM,MM,1015.6,25,24.8,MM,MM,MM,MM
2022,1,31,3,0,110,2.1,4.1,MM,MM,MM,MM,1015.5,25.1,24.8,MM,MM,0,MM
2022,1,31,2,54,110,2.1,4.1,MM,MM,MM,MM,1015.5,25,24.8,MM,MM,MM,MM
2022,1,31,2,48,120,3.1,5.1,MM,MM,MM,MM,1015.4,24.9,24.9,MM,MM,MM,MM
2022,1,31,2,42,140,2.6,6.7,MM,MM,MM,MM,1015.3,25.4,24.9,MM,MM,MM,MM
2022,1,31,2,36,180,2.6,4.6,MM,MM,MM,MM,1015.4,25,24.9,MM,MM,MM,MM
2022,1,31,2,30,180,2.6,4.6,MM,MM,MM,MM,1015.3,24.9,24.8,MM,MM,MM,MM
2022,1,31,2,24,180,2.1,4.6,MM,MM,MM,MM,1015.3,25.2,24.8,MM,MM,MM,MM
2022,1,31,2,18,180,2.1,3.6,MM,MM,MM,MM,1015.2,25.2,24.8,MM,MM,MM,MM
2022,1,31,2,12,160,2.6,4.1,MM,MM,MM,MM,1015.2,25,24.8,MM,MM,MM,MM
2022,1,31,2,6,150,2.1,3.6,MM,MM,MM,MM,1015.3,24.7,24.8,MM,MM,MM,MM
2022,1,31,2,0,160,2.1,4.1,MM,MM,MM,MM,1015.3,25.1,24.8,MM,MM,-1.1,MM
2022,1,31,1,54,160,2.1,3.1,MM,MM,MM,MM,1015.3,24.8,24.8,MM,MM,MM,MM
2022,1,31,1,48,180,2.1,3.6,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM
2022,1,31,1,42,160,1.5,3.6,MM,MM,MM,MM,1015.4,25.2,24.8,MM,MM,MM,MM
2022,1,31,1,36,140,1,2.6,MM,MM,MM,MM,1015.3,25,24.8,MM,MM,MM,MM
2022,1,31,1,30,130,1.5,3.6,MM,MM,MM,MM,1015.3,25.1,24.8,MM,MM,MM,MM
2022,1,31,1,24,170,1.5,3.6,MM,MM,MM,MM,1015.2,24.9,24.8,MM,MM,MM,MM
2022,1,31,1,18,170,2.6,4.6,MM,MM,MM,MM,1015.2,24.7,24.8,MM,MM,MM,MM
2022,1,31,1,12,160,2.6,4.1,MM,MM,MM,MM,1015.1,24.8,24.8,MM,MM,MM,MM
2022,1,31,1,6,170,2.1,4.6,MM,MM,MM,MM,1015.1,24.9,24.8,MM,MM,MM,MM
2022,1,31,1,0,170,2.1,4.1,MM,MM,MM,MM,1015.1,25.1,24.8,MM,MM,-2.3,MM
2022,1,31,0,54,150,2.6,4.6,MM,MM,MM,MM,1015,25.3,24.8,MM,MM,MM,MM
2022,1,31,0,48,160,2.6,4.6,MM,MM,MM,MM,1015.1,24.8,24.8,MM,MM,MM,MM
2022,1,31,0,42,160,3.1,4.6,MM,MM,MM,MM,1015.1,24.8,24.8,MM,MM,MM,MM
2022,1,31,0,36,160,2.1,4.6,MM,MM,MM,MM,1015.2,25.3,24.8,MM,MM,MM,MM
2022,1,31,0,30,190,1.5,3.1,MM,MM,MM,MM,1015.4,25.6,24.8,MM,MM,MM,MM
2022,1,31,0,24,50,0.5,2.1,MM,MM,MM,MM,1015.4,25.6,24.8,MM,MM,MM,MM
2022,1,31,0,18,100,2.1,4.6,MM,MM,MM,MM,1015.5,25.2,24.8,MM,MM,MM,MM
2022,1,31,0,12,120,1.5,4.1,MM,MM,MM,MM,1015.5,25.3,24.8,MM,MM,MM,MM
2022,1,31,0,6,150,1,4.1,MM,MM,MM,MM,1015.6,25.4,24.7,MM,MM,MM,MM
2022,1,31,0,0,120,3.1,5.1,MM,MM,MM,MM,1015.6,24.7,24.8,MM,MM,-2.6,MM
2022,1,30,23,54,100,3.6,5.7,MM,MM,MM,MM,1015.7,24.7,24.7,MM,MM,MM,MM
2022,1,30,23,48,110,2.1,5.1,MM,MM,MM,MM,1015.7,25.1,24.7,MM,MM,MM,MM
2022,1,30,23,42,80,1.5,5.7,MM,MM,MM,MM,1015.7,25.4,24.7,MM,MM,MM,MM
2022,1,30,23,36,50,3.1,5.1,MM,MM,MM,MM,1015.8,25.2,24.7,MM,MM,MM,MM
2022,1,30,23,30,80,1.5,4.6,MM,MM,MM,MM,1015.9,25.8,24.7,MM,MM,MM,MM
2022,1,30,23,24,80,3.6,6.7,MM,MM,MM,MM,1016.1,25.3,24.7,MM,MM,MM,MM
2022,1,30,23,18,60,2.6,5.7,MM,MM,MM,MM,1016.1,25.3,24.7,MM,MM,MM,MM
2022,1,30,23,6,50,3.6,5.7,MM,MM,MM,MM,1016.3,25.2,24.7,MM,MM,MM,MM
2022,1,30,23,0,90,2.6,5.7,MM,MM,MM,MM,1016.4,25.5,24.7,MM,MM,-2.1,MM
2022,1,30,22,54,60,1.5,3.6,MM,MM,MM,MM,1016.5,25.1,24.7,MM,MM,MM,MM
2022,1,30,22,48,70,3.1,5.1,MM,MM,MM,MM,1016.6,24.9,24.7,MM,MM,MM,MM
2022,1,30,22,42,130,2.1,6.2,MM,MM,MM,MM,1016.7,24.7,24.7,MM,MM,MM,MM
2022,1,30,22,36,170,2.6,4.6,MM,MM,MM,MM,1016.7,24.7,24.7,MM,MM,MM,MM
2022,1,30,22,30,140,3.1,5.1,MM,MM,MM,MM,1016.8,24.7,24.7,MM,MM,MM,MM
2022,1,30,22,24,160,2.1,6.7,MM,MM,MM,MM,1016.8,25.3,24.7,MM,MM,MM,MM
2022,1,30,22,18,170,3.1,5.7,MM,MM,MM,MM,1017,24.9,24.7,MM,MM,MM,MM
2022,1,30,22,12,170,3.1,4.6,MM,MM,MM,MM,1017,24.8,24.7,MM,MM,MM,MM
2022,1,30,22,6,160,3.1,6.2,MM,MM,MM,MM,1017.3,24.8,24.7,MM,MM,MM,MM
2022,1,30,22,0,160,2.6,5.1,MM,MM,MM,MM,1017.4,25.2,24.7,MM,MM,-1.3,MM
2022,1,30,21,54,170,2.6,5.7,MM,MM,MM,MM,1017.5,25.1,24.7,MM,MM,MM,MM
2022,1,30,21,48,180,3.6,6.7,MM,MM,MM,MM,1017.5,24.6,24.6,MM,MM,MM,MM
2022,1,30,21,42,120,2.6,5.1,MM,MM,MM,MM,1017.6,25.4,24.6,MM,MM,MM,MM
2022,1,30,21,36,160,3.6,6.7,MM,MM,MM,MM,1017.6,24.8,24.6,MM,MM,MM,MM
2022,1,30,21,30,130,1.5,4.1,MM,MM,MM,MM,1017.8,25.5,24.6,MM,MM,MM,MM
2022,1,30,21,24,160,2.6,3.6,MM,MM,MM,MM,1017.9,25.1,24.6,MM,MM,MM,MM
2022,1,30,21,18,90,3.1,5.1,MM,MM,MM,MM,1018.1,25,24.6,MM,MM,MM,MM
2022,1,30,21,12,110,2.6,6.2,MM,MM,MM,MM,1018.2,24.9,24.6,MM,MM,MM,MM
2022,1,30,21,6,100,3.1,5.7,MM,MM,MM,MM,1018.2,24.7,24.6,MM,MM,MM,MM
2022,1,30,21,0,130,2.6,6.2,MM,MM,MM,MM,1018.2,25.2,24.6,MM,MM,-0.4,MM
2022,1,30,20,54,110,2.6,5.1,MM,MM,MM,MM,1018.2,25.1,24.6,MM,MM,MM,MM
2022,1,30,20,48,100,2.6,5.1,MM,MM,MM,MM,1018.2,25,24.6,MM,MM,MM,MM
2022,1,30,20,42,120,0.5,3.6,MM,MM,MM,MM,1018.3,25.3,24.6,MM,MM,MM,MM
2022,1,30,20,36,160,2.1,4.6,MM,MM,MM,MM,1018.3,24.6,24.6,MM,MM,MM,MM
2022,1,30,20,30,170,2.1,3.6,MM,MM,MM,MM,1018.4,24.4,24.6,MM,MM,MM,MM
2022,1,30,20,24,120,2.6,5.7,MM,MM,MM,MM,1018.4,24.6,24.6,MM,MM,MM,MM
2022,1,30,20,18,170,3.1,5.7,MM,MM,MM,MM,1018.3,24.2,24.6,MM,MM,MM,MM
2022,1,30,20,12,170,2.1,3.1,MM,MM,MM,MM,1018.3,24.4,24.6,MM,MM,MM,MM
2022,1,30,20,6,140,2.6,3.6,MM,MM,MM,MM,1018.4,24.5,24.6,MM,MM,MM,MM
2022,1,30,20,0,100,1.5,5.7,MM,MM,MM,MM,1018.5,24.9,24.6,MM,MM,0,MM
2022,1,30,19,54,130,2.6,5.1,MM,MM,MM,MM,1018.7,24.3,24.6,MM,MM,MM,MM
2022,1,30,19,48,110,2.6,5.1,MM,MM,MM,MM,1018.7,24.5,24.6,MM,MM,MM,MM
2022,1,30,19,42,80,2.6,4.6,MM,MM,MM,MM,1018.8,24.5,24.6,MM,MM,MM,MM
2022,1,30,19,36,80,2.6,6.2,MM,MM,MM,MM,1018.9,24.3,24.6,MM,MM,MM,MM
2022,1,30,19,30,100,3.6,6.7,MM,MM,MM,MM,1019,24.2,24.6,MM,MM,MM,MM
2022,1,30,19,24,100,3.6,5.7,MM,MM,MM,MM,1019,24.1,24.6,MM,MM,MM,MM
2022,1,30,19,18,100,3.1,5.1,MM,MM,MM,MM,1019,24.2,24.6,MM,MM,MM,MM
2022,1,30,19,12,70,1.5,4.6,MM,MM,MM,MM,1018.9,24.2,24.6,MM,MM,MM,MM
2022,1,30,19,6,90,1.5,3.6,MM,MM,MM,MM,1018.8,24.1,24.6,MM,MM,MM,MM
2022,1,30,19,0,100,2.1,4.1,MM,MM,MM,MM,1018.7,24.2,24.6,MM,MM,0.7,MM
2022,1,30,18,54,90,3.1,4.6,MM,MM,MM,MM,1018.7,24,24.6,MM,MM,MM,MM
2022,1,30,18,48,110,1,2.1,MM,MM,MM,MM,1018.7,24.3,24.6,MM,MM,MM,MM
2022,1,30,18,42,110,1,2.1,MM,MM,MM,MM,1018.6,24.3,24.6,MM,MM,MM,MM
2022,1,30,18,36,100,1,2.6,MM,MM,MM,MM,1018.7,24.2,24.6,MM,MM,MM,MM
2022,1,30,18,30,100,1,2.1,MM,MM,MM,MM,1018.7,24.1,24.6,MM,MM,MM,MM
2022,1,30,18,24,120,1,2.1,MM,MM,MM,MM,1018.7,24,24.6,MM,MM,MM,MM
2022,1,30,18,18,90,1,2.1,MM,MM,MM,MM,1018.8,23.8,24.6,MM,MM,MM,MM
2022,1,30,18,12,110,1,2.6,MM,MM,MM,MM,1018.7,23.6,24.6,MM,MM,MM,MM
2022,1,30,18,6,70,0.5,2.1,MM,MM,MM,MM,1018.7,23.2,24.6,MM,MM,MM,MM
2022,1,30,18,0,90,1,2.1,MM,MM,MM,MM,1018.6,23.4,24.6,MM,MM,1,MM
2022,1,30,17,54,100,2.1,3.1,MM,MM,MM,MM,1018.6,23.3,24.6,MM,MM,MM,MM
2022,1,30,17,48,110,1.5,3.6,MM,MM,MM,MM,1018.6,23.2,24.6,MM,MM,MM,MM
2022,1,30,17,42,120,0.5,2.1,MM,MM,MM,MM,1018.6,23.1,24.6,MM,MM,MM,MM
2022,1,30,17,36,60,2.1,3.1,MM,MM,MM,MM,1018.5,22.8,24.6,MM,MM,MM,MM
2022,1,30,17,30,60,2.1,3.6,MM,MM,MM,MM,1018.5,22.8,24.6,MM,MM,MM,MM
2022,1,30,17,24,60,1.5,3.1,MM,MM,MM,MM,1018.5,22.7,24.6,MM,MM,MM,MM
2022,1,30,17,18,60,1.5,2.6,MM,MM,MM,MM,1018.5,22.6,24.6,MM,MM,MM,MM
2022,1,30,17,12,90,1,2.6,MM,MM,MM,MM,1018.5,22.4,24.6,MM,MM,MM,MM
2022,1,30,17,6,100,1,2.1,MM,MM,MM,MM,1018.4,22.5,24.7,MM,MM,MM,MM
2022,1,30,17,0,50,1.5,2.1,MM,MM,MM,MM,1018.3,22.4,24.7,MM,MM,0.6,MM
2022,1,30,16,54,80,0.5,2.1,MM,MM,MM,MM,1018.3,22.5,24.7,MM,MM,MM,MM
2022,1,30,16,48,40,1.5,2.6,MM,MM,MM,MM,1018.3,22.5,24.7,MM,MM,MM,MM
2022,1,30,16,42,100,0.5,2.6,MM,MM,MM,MM,1018.2,22.4,24.7,MM,MM,MM,MM
2022,1,30,16,36,MM,0,2.1,MM,MM,MM,MM,1018.2,22.4,24.7,MM,MM,MM,MM
2022,1,30,16,30,70,1,2.6,MM,MM,MM,MM,1018.2,22.6,24.7,MM,MM,MM,MM
2022,1,30,16,24,70,1,2.6,MM,MM,MM,MM,1018,22.7,24.7,MM,MM,MM,MM
2022,1,30,16,18,70,1,2.6,MM,MM,MM,MM,1018,22.5,24.7,MM,MM,MM,MM
2022,1,30,16,12,80,1.5,3.1,MM,MM,MM,MM,1018,22.6,24.6,MM,MM,MM,MM
2022,1,30,16,6,100,2.1,3.6,MM,MM,MM,MM,1018,22.7,24.6,MM,MM,MM,MM
2022,1,30,16,0,60,0.5,3.1,MM,MM,MM,MM,1018,22.5,24.6,MM,MM,-0.3,MM
2022,1,30,15,54,100,2.1,3.6,MM,MM,MM,MM,1017.9,22.7,24.6,MM,MM,MM,MM
2022,1,30,15,48,100,1.5,3.6,MM,MM,MM,MM,1017.9,22.5,24.6,MM,MM,MM,MM
2022,1,30,15,42,70,1,1.5,MM,MM,MM,MM,1017.9,22.5,24.7,MM,MM,MM,MM
2022,1,30,15,36,140,1,3.1,MM,MM,MM,MM,1017.8,22.6,24.7,MM,MM,MM,MM
2022,1,30,15,30,110,2.1,4.1,MM,MM,MM,MM,1017.8,22.7,24.7,MM,MM,MM,MM
2022,1,30,15,24,100,2.6,4.6,MM,MM,MM,MM,1017.8,22.8,24.7,MM,MM,MM,MM
2022,1,30,15,18,100,1,3.6,MM,MM,MM,MM,1017.7,22.6,24.7,MM,MM,MM,MM
2022,1,30,15,12,60,1,2.1,MM,MM,MM,MM,1017.7,22.5,24.7,MM,MM,MM,MM
2022,1,30,15,6,90,1,3.6,MM,MM,MM,MM,1017.7,22.6,24.7,MM,MM,MM,MM
2022,1,30,15,0,80,1.5,3.1,MM,MM,MM,MM,1017.6,22.7,24.7,MM,MM,-1.2,MM
2022,1,30,14,54,90,1.5,4.6,MM,MM,MM,MM,1017.6,22.6,24.7,MM,MM,MM,MM
2022,1,30,14,48,60,1.5,3.1,MM,MM,MM,MM,1017.5,22.5,24.7,MM,MM,MM,MM
2022,1,30,14,42,90,1,3.1,MM,MM,MM,MM,1017.5,22.5,24.7,MM,MM,MM,MM
2022,1,30,14,36,60,2.1,4.1,MM,MM,MM,MM,1017.5,22.6,24.7,MM,MM,MM,MM
2022,1,30,14,30,100,1,3.1,MM,MM,MM,MM,1017.5,22.5,24.7,MM,MM,MM,MM
2022,1,30,14,24,90,1.5,2.6,MM,MM,MM,MM,1017.6,22.5,24.7,MM,MM,MM,MM
2022,1,30,14,18,70,1.5,2.6,MM,MM,MM,MM,1017.6,22.5,24.7,MM,MM,MM,MM
2022,1,30,14,12,60,2.1,3.6,MM,MM,MM,MM,1017.6,22.7,24.7,MM,MM,MM,MM
2022,1,30,14,6,90,2.6,5.1,MM,MM,MM,MM,1017.6,22.8,24.7,MM,MM,MM,MM
2022,1,30,14,0,50,1.5,3.1,MM,MM,MM,MM,1017.7,22.7,24.7,MM,MM,-1.9,MM
2022,1,30,13,54,80,2.1,4.6,MM,MM,MM,MM,1017.7,22.8,24.7,MM,MM,MM,MM
2022,1,30,13,48,80,2.1,4.6,MM,MM,MM,MM,1017.8,22.8,24.7,MM,MM,MM,MM
2022,1,30,13,42,100,2.1,7.2,MM,MM,MM,MM,1017.9,22.8,24.7,MM,MM,MM,MM
2022,1,30,13,36,60,1.5,4.6,MM,MM,MM,MM,1018,22.6,24.7,MM,MM,MM,MM
2022,1,30,13,30,100,2.6,4.1,MM,MM,MM,MM,1018,22.8,24.7,MM,MM,MM,MM
2022,1,30,13,24,90,1.5,3.1,MM,MM,MM,MM,1018,22.8,24.7,MM,MM,MM,MM
2022,1,30,13,18,60,1.5,2.6,MM,MM,MM,MM,1018.1,22.7,24.7,MM,MM,MM,MM
2022,1,30,13,12,60,2.6,4.6,MM,MM,MM,MM,1018.2,22.7,24.7,MM,MM,MM,MM
2022,1,30,13,6,50,2.6,5.1,MM,MM,MM,MM,1018.3,22.7,24.7,MM,MM,MM,MM
2022,1,30,13,0,80,2.1,3.6,MM,MM,MM,MM,1018.3,22.7,24.7,MM,MM,-1.6,MM
2022,1,30,12,54,60,2.1,4.1,MM,MM,MM,MM,1018.4,22.6,24.7,MM,MM,MM,MM
2022,1,30,12,48,60,1,3.1,MM,MM,MM,MM,1018.4,22.7,24.7,MM,MM,MM,MM
2022,1,30,12,42,60,2.1,4.1,MM,MM,MM,MM,1018.6,22.7,24.7,MM,MM,MM,MM
2022,1,30,12,36,50,2.1,4.1,MM,MM,MM,MM,1018.6,22.7,24.8,MM,MM,MM,MM
2022,1,30,12,30,40,2.1,4.1,MM,MM,MM,MM,1018.7,22.7,24.8,MM,MM,MM,MM
2022,1,30,12,24,40,2.1,3.6,MM,MM,MM,MM,1018.7,22.6,24.8,MM,MM,MM,MM
2022,1,30,12,18,40,1.5,2.6,MM,MM,MM,MM,1018.7,22.6,24.8,MM,MM,MM,MM
2022,1,30,12,12,40,1.5,2.6,MM,MM,MM,MM,1018.8,22.6,24.8,MM,MM,MM,MM
2022,1,30,12,6,40,1.5,2.6,MM,MM,MM,MM,1018.8,22.6,24.8,MM,MM,MM,MM
2022,1,30,12,0,50,2.1,3.6,MM,MM,MM,MM,1018.8,22.6,24.8,MM,MM,-1.7,MM
2022,1,30,11,54,80,2.1,4.6,MM,MM,MM,MM,1018.9,22.7,24.8,MM,MM,MM,MM
2022,1,30,11,48,50,2.1,4.6,MM,MM,MM,MM,1018.9,22.6,24.8,MM,MM,MM,MM
2022,1,30,11,42,70,1.5,3.1,MM,MM,MM,MM,1019.1,22.5,24.8,MM,MM,MM,MM
2022,1,30,11,36,50,2.1,2.6,MM,MM,MM,MM,1019.2,22.6,24.8,MM,MM,MM,MM
2022,1,30,11,30,70,1,2.1,MM,MM,MM,MM,1019.3,22.7,24.8,MM,MM,MM,MM
2022,1,30,11,24,70,0.5,1.5,MM,MM,MM,MM,1019.5,22.4,24.8,MM,MM,MM,MM
2022,1,30,11,18,MM,0,0.5,MM,MM,MM,MM,1019.5,22.3,24.8,MM,MM,MM,MM
2022,1,30,11,12,MM,0,1,MM,MM,MM,MM,1019.6,22.2,24.8,MM,MM,MM,MM
2022,1,30,11,6,MM,0,0.5,MM,MM,MM,MM,1019.6,22.2,24.8,MM,MM,MM,MM
2022,1,30,11,0,10,0.5,1,MM,MM,MM,MM,1019.6,22.2,24.8,MM,MM,-0.8,MM
2022,1,30,10,54,MM,0,1,MM,MM,MM,MM,1019.6,22.4,24.8,MM,MM,MM,MM
2022,1,30,10,48,360,0.5,1,MM,MM,MM,MM,1019.6,22.3,24.8,MM,MM,MM,MM
2022,1,30,10,42,MM,0,1,MM,MM,MM,MM,1019.6,22.3,24.7,MM,MM,MM,MM
2022,1,30,10,36,360,0.5,0.5,MM,MM,MM,MM,1019.7,22.4,24.7,MM,MM,MM,MM
2022,1,30,10,30,MM,0,0.5,MM,MM,MM,MM,1019.7,22.4,24.7,MM,MM,MM,MM
2022,1,30,10,24,MM,0,1,MM,MM,MM,MM,1019.8,22.5,24.7,MM,MM,MM,MM
2022,1,30,10,18,MM,0,2.1,MM,MM,MM,MM,1019.8,22.4,24.7,MM,MM,MM,MM
2022,1,30,10,12,340,1.5,2.1,MM,MM,MM,MM,1019.8,22.7,24.7,MM,MM,MM,MM
2022,1,30,10,6,340,1,1,MM,MM,MM,MM,1019.9,22.7,24.9,MM,MM,MM,MM
2022,1,30,10,0,MM,0,1.5,MM,MM,MM,MM,1019.9,22.7,24.9,MM,MM,0,MM
2022,1,30,9,54,30,1,2.1,MM,MM,MM,MM,1019.9,22.7,25,MM,MM,MM,MM
2022,1,30,9,48,50,1,2.1,MM,MM,MM,MM,1020,22.5,25,MM,MM,MM,MM
2022,1,30,9,42,MM,0,1,MM,MM,MM,MM,1020,22.6,25,MM,MM,MM,MM
2022,1,30,9,36,MM,0,1,MM,MM,MM,MM,1020.1,22.6,25,MM,MM,MM,MM
2022,1,30,9,30,300,0.5,1.5,MM,MM,MM,MM,1020.2,22.6,24.9,MM,MM,MM,MM
2022,1,30,9,24,20,1,1.5,MM,MM,MM,MM,1020.3,22.6,24.9,MM,MM,MM,MM
2022,1,30,9,18,70,1,1.5,MM,MM,MM,MM,1020.3,22.8,24.9,MM,MM,MM,MM
2022,1,30,9,12,50,0.5,2.6,MM,MM,MM,MM,1020.4,22.8,24.9,MM,MM,MM,MM
2022,1,30,9,6,10,1,2.6,MM,MM,MM,MM,1020.4,22.8,24.9,MM,MM,MM,MM
2022,1,30,9,0,60,0.5,2.1,MM,MM,MM,MM,1020.5,22.9,24.9,MM,MM,0.9,MM
2022,1,30,8,54,50,1,2.1,MM,MM,MM,MM,1020.6,22.9,24.9,MM,MM,MM,MM
2022,1,30,8,48,50,1.5,2.1,MM,MM,MM,MM,1020.6,22.8,24.9,MM,MM,MM,MM
2022,1,30,8,42,60,1.5,2.1,MM,MM,MM,MM,1020.6,22.9,24.9,MM,MM,MM,MM
2022,1,30,8,36,60,1.5,4.1,MM,MM,MM,MM,1020.5,22.9,24.9,MM,MM,MM,MM
2022,1,30,8,30,70,2.1,3.6,MM,MM,MM,MM,1020.5,22.9,24.9,MM,MM,MM,MM
2022,1,30,8,24,70,1.5,2.6,MM,MM,MM,MM,1020.5,22.9,24.9,MM,MM,MM,MM
2022,1,30,8,18,60,1.5,3.6,MM,MM,MM,MM,1020.5,22.8,24.9,MM,MM,MM,MM
2022,1,30,8,12,60,1.5,2.6,MM,MM,MM,MM,1020.5,22.9,25,MM,MM,MM,MM
2022,1,30,8,6,50,1.5,3.1,MM,MM,MM,MM,1020.5,22.8,24.9,MM,MM,MM,MM
2022,1,30,8,0,60,2.1,3.6,MM,MM,MM,MM,1020.4,22.9,24.9,MM,MM,1.6,MM
2022,1,30,7,54,60,1.5,2.6,MM,MM,MM,MM,1020.4,23,25,MM,MM,MM,MM
2022,1,30,7,48,70,1,2.6,MM,MM,MM,MM,1020.4,23,24.9,MM,MM,MM,MM
2022,1,30,7,42,60,1.5,2.6,MM,MM,MM,MM,1020.3,22.9,24.9,MM,MM,MM,MM
2022,1,30,7,36,60,1.5,2.6,MM,MM,MM,MM,1020.3,22.9,24.9,MM,MM,MM,MM
2022,1,30,7,30,60,1.5,3.1,MM,MM,MM,MM,1020.3,22.8,24.9,MM,MM,MM,MM
2022,1,30,7,24,60,1.5,2.1,MM,MM,MM,MM,1020.2,22.9,24.9,MM,MM,MM,MM
2022,1,30,7,18,50,2.1,3.1,MM,MM,MM,MM,1020.2,22.9,24.9,MM,MM,MM,MM
2022,1,30,7,12,50,1.5,3.1,MM,MM,MM,MM,1020.2,22.9,24.9,MM,MM,MM,MM
2022,1,30,7,6,50,1.5,2.6,MM,MM,MM,MM,1020.1,23,24.9,MM,MM,MM,MM
2022,1,30,7,0,50,1.5,2.1,MM,MM,MM,MM,1020.1,22.9,24.9,MM,MM,2.2,MM
2022,1,30,6,54,60,1.5,2.6,MM,MM,MM,MM,1020.1,23,24.9,MM,MM,MM,MM
2022,1,30,6,48,60,1.5,2.1,MM,MM,MM,MM,1020.1,23,24.9,MM,MM,MM,MM
2022,1,30,6,42,50,1.5,2.1,MM,MM,MM,MM,1020,23,24.9,MM,MM,MM,MM
2022,1,30,6,36,50,1.5,2.1,MM,MM,MM,MM,1020,23.1,24.9,MM,MM,MM,MM
2022,1,30,6,30,60,1.5,2.6,MM,MM,MM,MM,1019.9,23.1,24.9,MM,MM,MM,MM
2022,1,30,6,24,50,1.5,2.1,MM,MM,MM,MM,1019.9,23.1,24.9,MM,MM,MM,MM
2022,1,30,6,18,50,1.5,3.1,MM,MM,MM,MM,1019.8,23,24.9,MM,MM,MM,MM
2022,1,30,6,12,50,1.5,3.1,MM,MM,MM,MM,1019.7,23.1,24.9,MM,MM,MM,MM
2022,1,30,6,6,50,1.5,2.6,MM,MM,MM,MM,1019.6,23.1,24.9,MM,MM,MM,MM
2022,1,30,6,0,50,1.5,2.6,MM,MM,MM,MM,1019.6,23.2,24.9,MM,MM,2.4,MM
2022,1,30,5,54,50,1.5,2.1,MM,MM,MM,MM,1019.6,23.3,24.9,MM,MM,MM,MM
2022,1,30,5,48,40,1.5,2.1,MM,MM,MM,MM,1019.5,23.4,24.9,MM,MM,MM,MM
2022,1,30,5,42,50,1,2.1,MM,MM,MM,MM,1019.4,23.3,24.9,MM,MM,MM,MM
2022,1,30,5,36,50,1,1.5,MM,MM,MM,MM,1019.3,23.3,24.9,MM,MM,MM,MM
2022,1,30,5,30,40,1.5,2.6,MM,MM,MM,MM,1019.2,23.4,24.9,MM,MM,MM,MM
2022,1,30,5,24,40,1.5,2.6,MM,MM,MM,MM,1019,23.4,25,MM,MM,MM,MM
2022,1,30,5,18,60,2.1,2.6,MM,MM,MM,MM,1018.9,23.5,25,MM,MM,MM,MM
2022,1,30,5,12,60,2.1,3.1,MM,MM,MM,MM,1018.9,23.5,25,MM,MM,MM,MM
2022,1,30,5,6,50,2.1,2.6,MM,MM,MM,MM,1018.8,23.5,25,MM,MM,MM,MM
2022,1,30,5,0,50,1.5,3.1,MM,MM,MM,MM,1018.8,23.6,25,MM,MM,2,MM
2022,1,30,4,54,40,1.5,2.6,MM,MM,MM,MM,1018.7,23.7,25,MM,MM,MM,MM
2022,1,30,4,48,60,2.1,3.1,MM,MM,MM,MM,1018.6,23.8,25,MM,MM,MM,MM
2022,1,30,4,42,50,2.1,3.1,MM,MM,MM,MM,1018.6,23.9,24.9,MM,MM,MM,MM
2022,1,30,4,36,60,2.1,3.1,MM,MM,MM,MM,1018.5,24.1,24.9,MM,MM,MM,MM
2022,1,30,4,30,60,1.5,2.6,MM,MM,MM,MM,1018.4,24.1,25,MM,MM,MM,MM
2022,1,30,4,24,60,2.1,3.1,MM,MM,MM,MM,1018.3,24.2,25,MM,MM,MM,MM
2022,1,30,4,18,60,1,3.1,MM,MM,MM,MM,1018.2,24.3,24.9,MM,MM,MM,MM
2022,1,30,4,12,70,2.1,3.1,MM,MM,MM,MM,1018.1,24.3,24.9,MM,MM,MM,MM
2022,1,30,4,6,60,2.1,4.1,MM,MM,MM,MM,1018,24.4,24.9,MM,MM,MM,MM
2022,1,30,4,0,50,2.6,4.1,MM,MM,MM,MM,1017.9,24.4,25.1,MM,MM,1.1,MM
2022,1,30,3,54,50,1.5,3.1,MM,MM,MM,MM,1017.8,24.6,25,MM,MM,MM,MM
2022,1,30,3,48,50,2.1,3.1,MM,MM,MM,MM,1017.8,24.7,25,MM,MM,MM,MM
2022,1,30,3,42,60,1.5,3.1,MM,MM,MM,MM,1017.7,24.7,25.1,MM,MM,MM,MM
2022,1,30,3,36,70,1.5,3.6,MM,MM,MM,MM,1017.6,24.9,25.1,MM,MM,MM,MM
2022,1,30,3,30,50,2.6,3.1,MM,MM,MM,MM,1017.5,24.8,25.1,MM,MM,MM,MM
2022,1,30,3,24,60,2.1,4.1,MM,MM,MM,MM,1017.4,24.8,25.1,MM,MM,MM,MM
2022,1,30,3,18,90,1,4.6,MM,MM,MM,MM,1017.3,25.3,25.1,MM,MM,MM,MM
2022,1,30,3,12,70,1.5,4.1,MM,MM,MM,MM,1017.2,25,25.1,MM,MM,MM,MM
2022,1,30,3,6,60,2.6,4.6,MM,MM,MM,MM,1017.2,25,25.1,MM,MM,MM,MM
