#YY,MM,DD,hh,mm,WVHT,SwH,SwP,WWH,WWP,SwD,WWD,STEEPNESS,APD,MWD
#yr,mo,dy,hr,mn,m,m,sec,m,sec,-,degT,-,sec,degT
2022,2,19,3,56,2,1.6,14.3,1.2,9.9,NW,ENE,SWELL,9.4,307
2022,2,19,3,26,1.8,1.2,14.3,1.2,9.9,NW,N,SWELL,8.3,310
2022,2,19,2,56,1.9,1.4,14.3,1.3,9.9,NW,NNE,SWELL,8.6,308
2022,2,19,2,26,1.9,1.5,14.3,1.2,9.9,NW,NE,SWELL,8.9,310
2022,2,19,1,56,1.8,1.3,15.4,1.2,9.9,NW,NNE,SWELL,8.6,310
2022,2,19,1,26,1.8,1.3,14.3,1.2,9.9,NW,NNE,SWELL,8.5,307
2022,2,19,0,56,1.7,1.2,15.4,1.2,9.9,NW,NE,SWELL,8.5,312
2022,2,19,0,26,2,1.5,15.4,1.3,9.9,NW,NNE,SWELL,9.2,317
2022,2,18,23,56,1.9,1.3,15.4,1.3,9.9,NW,N,SWELL,8.7,315
2022,2,18,23,26,1.8,1.1,15.4,1.3,9.9,NW,NNE,AVERAGE,8.5,321
2022,2,18,22,56,1.7,1.3,14.3,1.1,9.1,NW,NE,SWELL,8.7,318
2022,2,18,22,26,1.6,1,15.4,1.1,9.9,NW,N,AVERAGE,8.1,312
2022,2,18,21,56,1.5,1.1,10.5,1.1,9.1,NNW,NNE,SWELL,8.1,336
2022,2,18,21,26,1.7,1.3,15.4,1.1,9.1,NW,MM,SWELL,9,319
2022,2,18,20,56,1.5,1,15.4,1.1,9.1,NW,NNE,AVERAGE,8,321
2022,2,18,20,26,1.6,1.1,11.1,1.1,9.1,NNW,NNE,SWELL,8.3,345
2022,2,18,19,56,1.7,1.1,13.3,1.2,9.9,NNW,N,AVERAGE,8.5,328
2022,2,18,19,26,1.8,1.2,15.4,1.2,9.1,NW,N,SWELL,8.6,321
2022,2,18,18,56,1.7,1.2,11.8,1.2,9.1,NW,NNE,SWELL,8.4,314
2022,2,18,18,26,1.9,1.3,12.5,1.2,9.9,NW,N,SWELL,8.8,318
2022,2,18,17,56,1.8,1.3,13.3,1.2,9.9,NW,NNW,SWELL,8.9,318
2022,2,18,17,26,1.9,1.3,12.5,1.2,9.9,NW,NNW,SWELL,8.7,314
2022,2,18,16,56,1.8,1.4,12.5,1.2,9.1,NW,N,SWELL,8.9,322
2022,2,18,16,26,1.8,1.3,13.3,1.2,9.1,NW,NNE,SWELL,8.5,318
2022,2,18,15,56,1.9,1.4,12.5,1.2,9.1,NW,N,SWELL,8.8,319
2022,2,18,15,26,1.6,1.1,11.8,1.2,9.1,NW,N,AVERAGE,7.9,311
2022,2,18,14,56,1.9,1.3,11.8,1.3,9.9,NW,N,SWELL,8.3,308
2022,2,18,14,26,2,1.4,12.5,1.4,9.1,NW,NNE,SWELL,8.5,314
2022,2,18,13,56,2,1.3,11.8,1.4,9.1,NW,NNE,AVERAGE,8.3,307
2022,2,18,13,26,2,1.4,11.8,1.4,9.1,NW,NE,SWELL,8.2,317
2022,2,18,12,56,1.9,1.3,12.5,1.4,9.9,NW,N,AVERAGE,8,317
2022,2,18,12,26,2,1.3,13.3,1.5,9.1,NW,NE,AVERAGE,8,319
2022,2,18,11,56,2.1,1.4,12.5,1.5,9.9,NW,NE,AVERAGE,8.1,322
2022,2,18,11,26,2,1.4,13.3,1.4,9.9,NW,NNE,SWELL,8.3,319
2022,2,18,10,56,1.9,1.2,13.3,1.4,9.9,NW,NNE,AVERAGE,7.9,314
2022,2,18,10,26,1.9,1.4,13.3,1.4,9.1,NW,NNE,SWELL,8,315
2022,2,18,9,56,2,1.4,13.3,1.4,9.9,NW,N,SWELL,8.3,315
2022,2,18,9,26,1.9,1.4,13.3,1.2,9.9,NW,N,SWELL,8.5,319
2022,2,18,8,56,1.9,1.4,12.5,1.3,9.1,NW,NNE,SWELL,8.3,325
2022,2,18,8,26,2.1,1.6,13.3,1.4,9.9,NW,NE,SWELL,8.8,317
2022,2,18,7,56,2.1,1.5,13.3,1.4,9.9,NW,NNW,SWELL,8.8,317
2022,2,18,7,26,2.2,1.6,12.5,1.4,9.1,NW,NNE,SWELL,8.8,317
2022,2,18,6,56,2,1.3,13.3,1.5,9.1,NW,NNE,AVERAGE,8,314
2022,2,18,6,26,2,1.5,13.3,1.3,9.1,NW,NNE,SWELL,8.5,312
2022,2,18,5,56,2.1,1.4,13.3,1.5,9.1,NW,NNE,AVERAGE,8.3,305
2022,2,18,5,26,2,1.5,14.3,1.3,9.9,NW,MM,SWELL,8.5,314
2022,2,18,4,56,2,1.5,13.3,1.3,9.9,NW,NNE,SWELL,8.6,311
2022,2,18,4,26,2.2,1.7,14.3,1.3,9.1,NW,NNE,SWELL,8.8,312
2022,2,18,3,56,2.1,1.6,14.3,1.4,9.9,NW,N,SWELL,8.6,312
2022,2,18,3,26,1.9,1.4,14.3,1.3,9.9,NW,NNW,SWELL,8.2,314
2022,2,18,2,56,1.9,1.4,13.3,1.3,9.1,NW,NNE,SWELL,7.8,311
2022,2,18,2,26,2,1.4,13.3,1.4,9.1,NW,N,SWELL,7.8,314
2022,2,18,1,56,2.1,1.5,14.3,1.5,9.9,NW,N,SWELL,8.4,311
2022,2,18,1,26,2.1,1.6,13.3,1.4,9.9,NW,NNW,SWELL,8.6,315
2022,2,18,0,56,2.1,1.6,14.3,1.3,9.9,NW,NNW,SWELL,9.1,310
2022,2,18,0,26,1.9,1.4,12.5,1.3,9.9,NW,N,SWELL,8.6,312
2022,2,17,23,56,2.1,1.6,14.3,1.3,9.1,NW,NNE,SWELL,9.1,318
2022,2,17,23,26,2.2,1.7,14.3,1.4,9.1,NW,NNE,SWELL,9.2,317
2022,2,17,22,56,2.1,1.5,14.3,1.3,9.1,NW,NNE,SWELL,8.8,318
2022,2,17,22,26,2.2,1.8,14.3,1.4,9.9,NW,N,SWELL,9.4,315
2022,2,17,21,56,2.1,1.6,12.5,1.3,9.9,NNW,NNW,SWELL,9,331
2022,2,17,21,26,2.1,1.6,14.3,1.3,9.1,NW,N,SWELL,9.1,321
2022,2,17,20,56,2.1,1.7,14.3,1.2,9.1,NW,NNE,SWELL,9.2,318
2022,2,17,20,26,2.3,1.9,13.3,1.3,9.9,NW,NNW,SWELL,9.6,321
2022,2,17,19,56,2.2,1.9,14.3,1.2,9.1,NW,NNE,SWELL,9.6,319
2022,2,17,19,26,2.2,1.8,14.3,1.2,9.1,NW,N,SWELL,9.6,322
2022,2,17,18,56,2.6,2.1,14.3,1.4,9.9,NW,NW,SWELL,10.1,315
2022,2,17,18,26,2.2,1.8,14.3,1.4,9.1,NW,N,SWELL,9.4,307
2022,2,17,17,56,2.3,1.9,14.3,1.2,9.9,NW,NW,SWELL,9.9,319
2022,2,17,17,26,2.6,2.2,13.3,1.3,9.9,NW,NNW,SWELL,10.4,312
2022,2,17,16,56,2.6,2.1,13.3,1.4,9.9,NW,NW,SWELL,10.2,321
2022,2,17,16,26,2.3,1.9,14.3,1.2,9.9,NW,NNW,SWELL,10.1,310
2022,2,17,15,56,2.6,2.3,14.3,1.3,9.9,NW,NW,SWELL,10.5,314
2022,2,17,15,26,2.6,2.2,14.3,1.3,9.9,NW,NNW,SWELL,10.4,317
2022,2,17,14,56,2.6,2.2,14.3,1.3,9.9,NW,NW,SWELL,10.5,310
2022,2,17,14,26,2.7,2.3,14.3,1.3,9.9,NW,NW,SWELL,10.6,319
2022,2,17,13,56,2.5,2.2,14.3,1.2,9.1,NW,NNE,SWELL,10.7,314
2022,2,17,13,26,2.4,1.9,13.3,1.3,9.9,NW,NNW,SWELL,10.1,312
2022,2,17,12,56,2.4,2,14.3,1.3,9.9,NW,NW,SWELL,10.4,315
2022,2,17,12,26,2.6,2.4,14.3,1.1,9.9,NW,NNW,SWELL,10.9,315
2022,2,17,11,56,2.4,2,13.3,1.2,9.1,NW,N,SWELL,10.2,319
2022,2,17,11,26,2.4,2.1,14.3,1.1,9.1,NW,NE,SWELL,10.5,314
2022,2,17,10,56,2,1.6,14.3,1.2,9.1,NW,NNE,SWELL,9.2,318
2022,2,17,10,26,2.4,2,14.3,1.2,9.1,NW,NNE,SWELL,10,311
2022,2,17,9,56,2.6,2.2,14.3,1.3,9.9,NW,NNE,SWELL,10.2,319
2022,2,17,9,26,2.1,1.6,14.3,1.3,9.9,NW,NNE,SWELL,9.1,317
2022,2,17,8,56,2.3,1.9,14.3,1.2,9.9,NW,N,SWELL,9.9,318
2022,2,17,8,26,2.3,1.9,14.3,1.3,9.9,NW,N,SWELL,10.1,317
2022,2,17,7,56,2.8,2.5,14.3,1.2,9.9,NW,N,SWELL,11.1,310
2022,2,17,7,26,2.1,1.7,14.3,1.2,9.9,NW,N,SWELL,9.4,317
2022,2,17,6,56,2.5,2.2,14.3,1.3,9.1,NW,NNE,SWELL,10.1,312
2022,2,17,6,26,2.5,2.2,14.3,1.3,9.1,NW,NNE,SWELL,10.1,315
2022,2,17,5,56,2.7,2.4,14.3,1.2,9.9,NW,NW,SWELL,10.7,307
2022,2,17,5,26,2.7,2.5,14.3,1.1,9.1,NW,N,SWELL,10.8,307
2022,2,17,4,56,2.7,2.4,14.3,1.2,9.1,NW,N,SWELL,10.6,315
2022,2,17,4,26,2.5,2.1,14.3,1.3,9.9,NW,NW,SWELL,10.2,315
2022,2,17,3,56,2.6,2.1,15.4,1.4,9.9,NW,NNW,SWELL,9.9,305
2022,2,17,3,26,2.8,2.5,14.3,1.3,9.1,NW,NNE,SWELL,10.6,312
2022,2,17,2,56,2.3,2,12.5,1.2,9.9,NW,NNW,SWELL,9.7,311
2022,2,17,2,26,2.8,2.5,15.4,1.3,9.9,NW,NNW,SWELL,10.6,310
2022,2,17,1,56,2.5,2.1,15.4,1.3,9.9,NW,NNW,SWELL,9.9,312
2022,2,17,1,26,2.5,2.1,14.3,1.3,9.1,NW,NNE,SWELL,9.8,307
2022,2,17,0,56,2.4,2,13.3,1.3,9.1,NW,NNE,SWELL,9.8,311
2022,2,17,0,26,2.3,1.9,15.4,1.2,9.1,NW,NNE,SWELL,9.7,315
2022,2,16,23,56,2.5,2.1,14.3,1.3,9.9,NW,NNE,SWELL,10.2,310
2022,2,16,23,26,2.3,1.9,12.5,1.3,9.9,NW,NNE,SWELL,9.4,308
2022,2,16,22,56,2.3,1.8,15.4,1.4,9.9,NW,N,SWELL,9.2,315
2022,2,16,22,26,2.4,2,14.3,1.3,9.1,NW,NNE,SWELL,9.8,311
2022,2,16,21,56,2.2,1.8,14.3,1.2,9.1,NW,NNE,SWELL,9.4,308
2022,2,16,21,26,2.1,1.8,13.3,1.2,9.1,NW,NNE,SWELL,9.4,311
2022,2,16,20,56,2.4,1.9,15.4,1.3,9.1,NW,NNE,SWELL,9.8,312
2022,2,16,20,26,2.5,2.1,15.4,1.2,9.9,NW,N,SWELL,10.5,314
2022,2,16,19,56,2.4,1.9,15.4,1.3,9.1,NW,NNE,SWELL,10.1,304
2022,2,16,19,26,2.6,2.3,15.4,1.2,9.9,NW,NNW,SWELL,11.2,314
2022,2,16,18,56,2.7,2.4,16.7,1.3,9.9,NW,N,SWELL,11.2,314
2022,2,16,18,26,2.5,2.2,15.4,1.3,9.9,NW,NNW,SWELL,10.7,311
2022,2,16,17,56,2.7,2.3,15.4,1.3,9.9,NW,N,SWELL,10.9,308
2022,2,16,17,26,3.1,2.8,15.4,1.3,9.9,NW,NNW,SWELL,11.9,311
2022,2,16,16,56,3.1,2.9,15.4,1.2,9.1,NW,N,SWELL,11.8,307
2022,2,16,16,26,3,2.7,15.4,1.3,9.9,NW,NW,SWELL,11.4,305
2022,2,16,15,56,2.6,2.3,15.4,1.2,9.1,NW,NNE,SWELL,10.6,307
2022,2,16,15,26,2.5,2.2,15.4,1.3,9.9,NW,N,SWELL,10.2,311
2022,2,16,14,56,2.6,2.2,15.4,1.2,9.9,WNW,NW,SWELL,10.5,300
2022,2,16,14,26,2.6,2.2,16.7,1.3,9.9,NW,N,SWELL,10.6,310
2022,2,16,13,56,2.6,2.2,16.7,1.3,9.9,WNW,NNW,SWELL,10.4,303
2022,2,16,13,26,2.7,2.4,15.4,1.3,9.9,NW,NNW,SWELL,10.8,308
2022,2,16,12,56,2.7,2.4,15.4,1.4,9.9,NW,NW,SWELL,10.4,311
2022,2,16,12,26,2.5,2.1,15.4,1.3,9.1,NW,NE,SWELL,10.2,312
2022,2,16,11,56,2.9,2.6,15.4,1.3,8.3,NW,NE,SWELL,11.2,314
2022,2,16,11,26,3.4,3.1,16.7,1.3,9.9,NW,NNE,SWELL,12.1,315
2022,2,16,10,56,3.1,2.9,15.4,1.3,9.1,NW,NE,SWELL,11.6,308
2022,2,16,10,26,3.2,3,16.7,1.3,9.9,NW,NNE,SWELL,11.9,310
2022,2,16,9,56,3.1,2.9,16.7,1.2,7.7,NW,NNE,SWELL,11.9,308
2022,2,16,9,26,2.7,2.4,15.4,1.3,8.3,NW,NE,SWELL,10.7,311
2022,2,16,8,56,3,2.7,15.4,1.2,9.9,NW,NNE,SWELL,11.6,310
2022,2,16,8,26,2.9,2.6,16.7,1.2,9.1,NW,NE,SWELL,11.4,312
2022,2,16,7,56,2.8,2.5,15.4,1.2,8.3,NW,NNE,SWELL,11.3,314
2022,2,16,7,26,3.3,3.1,15.4,1.2,9.9,NW,N,SWELL,12.3,312
2022,2,16,6,56,2.6,2.3,15.4,1.2,9.9,NW,N,SWELL,10.8,308
2022,2,16,6,26,2.9,2.7,16.7,1.1,8.3,NW,NNE,SWELL,11.8,308
2022,2,16,5,56,3.2,3,15.4,1.1,8.3,NW,NE,SWELL,12.6,308
2022,2,16,5,26,3.2,3,15.4,1.1,7.7,NW,NE,SWELL,12.3,314
2022,2,16,4,56,3,2.8,16.7,1.1,8.3,WNW,NNE,SWELL,12,303
2022,2,16,4,26,2.8,2.5,16.7,1.1,8.3,NW,NNE,SWELL,11.4,310
2022,2,16,3,56,3.3,3.1,16.7,1.1,8.3,NW,NNE,SWELL,12.6,308
2022,2,16,3,26,2.9,2.6,16.7,1.1,9.9,WNW,NNE,SWELL,11.9,303
2022,2,16,2,56,2.4,2.1,16.7,1.1,9.1,NW,NNE,SWELL,10.9,308
2022,2,16,2,26,2.8,2.5,16.7,1.1,8.3,NW,NNE,SWELL,11.8,304
2022,2,16,1,56,3,2.7,16.7,1.1,8.3,WNW,NNE,SWELL,12.3,303
2022,2,16,1,26,2.7,2.4,16.7,1.1,7.1,NW,NE,SWELL,11.7,310
2022,2,16,0,56,2.6,2.4,16.7,1.1,9.1,NW,NNE,SWELL,11.8,312
2022,2,16,0,26,2.5,2.2,16.7,1.2,7.7,WNW,NNE,SWELL,11.4,297
2022,2,15,23,56,2.6,2.4,16.7,1.1,8.3,NW,NNE,SWELL,12.1,307
2022,2,15,23,26,2.4,2.1,18.2,1.2,7.7,NW,NNE,SWELL,11.1,310
2022,2,15,22,56,3,2.8,16.7,1.1,8.3,NW,NE,SWELL,13.2,312
2022,2,15,22,26,2.6,2.4,18.2,1.1,8.3,NW,NNE,SWELL,12.5,305
2022,2,15,21,56,2.5,2.1,15.4,1.2,8.3,NW,NNE,SWELL,11.7,305
2022,2,15,21,26,2.6,2.3,18.2,1.2,8.3,NW,NE,SWELL,12.4,311
2022,2,15,20,56,2.5,2.3,16.7,1.1,8.3,NW,NNE,SWELL,12.2,308
2022,2,15,20,26,2.8,2.6,18.2,1.1,8.3,NW,NNE,SWELL,13.5,311
2022,2,15,19,56,2.7,2.5,18.2,1.1,9.1,NW,NNE,SWELL,13.2,310
2022,2,15,19,26,2.2,1.9,16.7,1.1,8.3,NW,NE,SWELL,11.5,311
2022,2,15,18,56,2.5,2.2,18.2,1.2,9.1,NW,NNE,SWELL,12.2,311
2022,2,15,18,26,2.7,2.5,15.4,1,9.1,NW,NNE,SWELL,13,305
2022,2,15,17,56,2.3,2,18.2,1.2,9.1,NW,NNE,SWELL,11.5,310
2022,2,15,17,26,2.3,2,16.7,1.1,8.3,NW,NNE,SWELL,11.5,307
2022,2,15,16,56,2.4,2.1,15.4,1.1,9.1,WNW,NNE,SWELL,11.4,301
2022,2,15,16,26,2.3,2,15.4,1.1,9.1,NW,NNE,SWELL,11.1,305
2022,2,15,15,56,2.3,1.9,16.7,1.2,8.3,WNW,NNE,SWELL,11.1,301
2022,2,15,15,26,2.3,2,16.7,1.2,9.1,WNW,NNE,SWELL,11.1,298
2022,2,15,14,56,2.3,2,16.7,1.2,9.1,NW,NNE,SWELL,11.4,305
2022,2,15,14,26,2.5,2.2,15.4,1.2,9.1,WNW,NNE,SWELL,11.8,303
2022,2,15,13,56,2.3,2,16.7,1.2,9.9,NW,NNE,SWELL,11.2,311
2022,2,15,13,26,2.3,1.9,16.7,1.2,9.1,NW,NNE,SWELL,11.3,307
2022,2,15,12,56,2.5,2.2,16.7,1.2,9.1,NW,NNE,SWELL,12,308
2022,2,15,12,26,2.3,1.9,16.7,1.2,9.1,NW,NNE,SWELL,11.3,307
2022,2,15,11,56,2.1,1.7,16.7,1.3,9.1,NW,NNE,SWELL,10.6,308
2022,2,15,11,26,2.1,1.6,16.7,1.3,9.1,NW,NNE,SWELL,10.6,305
2022,2,15,10,56,2.4,2,16.7,1.3,9.1,NW,NNE,SWELL,11.6,307
2022,2,15,10,26,2.5,2.1,16.7,1.2,9.1,NW,NNE,SWELL,12.5,305
2022,2,15,9,56,2.1,1.7,16.7,1.2,9.9,NW,NNE,SWELL,11.1,307
2022,2,15,9,26,2.3,1.9,18.2,1.2,9.1,NW,NNE,SWELL,11.9,307
2022,2,15,8,56,2.1,1.5,18.2,1.4,9.9,NW,NNE,SWELL,10.2,305
2022,2,15,8,26,1.8,1.2,18.2,1.3,9.1,NW,NNE,AVERAGE,9.2,307
2022,2,15,7,56,1.9,1.4,18.2,1.3,9.9,NW,NE,SWELL,9.9,312
2022,2,15,7,26,1.9,1.3,18.2,1.3,9.9,NW,NNE,SWELL,9.4,305
2022,2,15,6,56,1.8,1.1,18.2,1.4,9.9,NW,NNE,AVERAGE,8.8,305
2022,2,15,6,26,1.7,1,18.2,1.3,9.9,NW,NNE,AVERAGE,8.8,305
2022,2,15,5,56,1.6,0.9,18.2,1.3,9.9,NW,NNE,AVERAGE,8.3,17
2022,2,15,5,26,1.7,0.9,20,1.4,9.9,WNW,NNE,AVERAGE,8.1,17
2022,2,15,4,56,1.6,0.9,20,1.3,9.1,NW,NNE,AVERAGE,8,305
2022,2,15,4,26,1.6,0.8,10.5,1.4,9.9,NNE,NNE,AVERAGE,7.5,20
2022,2,15,3,56,1.9,0.8,10.5,1.6,9.9,NNE,NNE,AVERAGE,8,25
2022,2,15,3,26,1.7,0.8,10.5,1.4,9.9,N,NNE,AVERAGE,7.7,20
2022,2,15,2,56,1.8,0.8,10.5,1.5,9.9,NNE,NNE,AVERAGE,7.7,27
2022,2,15,2,26,1.7,0.8,10.5,1.4,9.9,N,NNE,AVERAGE,7.5,27
2022,2,15,1,56,1.9,0.9,10.5,1.6,9.9,NNE,NNE,AVERAGE,7.7,28
2022,2,15,1,26,1.8,1.1,10.5,1.4,9.9,NNE,NNE,AVERAGE,7.8,20
2022,2,15,0,56,1.8,1,10.5,1.5,9.9,NNE,NNE,AVERAGE,7.5,24
2022,2,15,0,26,2,1,10.5,1.7,9.9,NNE,NNE,AVERAGE,8.1,31
2022,2,14,23,56,1.9,1.2,10.5,1.4,9.9,NNE,NNE,AVERAGE,7.9,28
2022,2,14,23,26,1.8,1.1,11.1,1.4,9.1,NNE,NNE,AVERAGE,7.8,21
2022,2,14,22,56,1.9,1.1,10.5,1.5,9.9,NNE,NNE,AVERAGE,8.1,24
2022,2,14,22,26,2.1,1.3,10.5,1.6,9.9,NNE,NNE,AVERAGE,8.2,25
2022,2,14,21,56,1.9,1,11.1,1.5,9.9,NE,NNE,AVERAGE,7.6,34
2022,2,14,21,26,2,1.4,10.5,1.4,9.9,NNE,NNE,SWELL,8.2,28
2022,2,14,20,56,1.7,0.9,11.1,1.4,9.9,NNE,NNE,AVERAGE,7.5,18
2022,2,14,20,26,1.6,0.8,11.1,1.4,9.1,NNE,NNE,AVERAGE,7.5,27
2022,2,14,19,56,1.4,0.7,11.1,1.2,9.1,N,NNE,AVERAGE,7.1,9
2022,2,14,19,26,1.4,0.7,11.8,1.2,9.1,NNE,NNE,AVERAGE,7,27
2022,2,14,18,56,1.4,0.5,10.5,1.3,8.3,N,NNE,AVERAGE,6.3,16
2022,2,14,18,26,1.4,0.5,10.5,1.3,9.1,N,NNE,AVERAGE,6.7,18
2022,2,14,17,56,1.4,0.5,11.8,1.3,8.3,N,NNE,AVERAGE,6.7,18
2022,2,14,17,26,1.4,0.5,10.5,1.3,9.1,MM,NNE,AVERAGE,6.5,20
2022,2,14,16,56,1.3,0.4,10.5,1.3,8.3,N,NNE,AVERAGE,6.4,21
2022,2,14,16,26,1.4,0.5,10.5,1.3,9.1,NNW,NNE,AVERAGE,6.3,18
2022,2,14,15,56,1.3,0.4,11.8,1.2,9.1,WNW,NNE,AVERAGE,5.9,14
2022,2,14,15,26,1.4,0.4,10.5,1.3,8.3,NNW,NNE,AVERAGE,6.1,21
2022,2,14,14,56,1.3,0.5,11.1,1.2,8.3,NW,NNE,AVERAGE,6.1,23
2022,2,14,14,26,1.1,0.4,10.5,1,9.1,NNW,N,AVERAGE,5.8,346
2022,2,14,13,56,1.2,0.5,10.5,1.1,9.1,NNW,NNE,AVERAGE,6.1,336
2022,2,14,13,26,1.2,0.5,10.5,1.1,9.9,NW,NNW,AVERAGE,6.2,317
2022,2,14,12,56,1.2,0.5,10.5,1.1,9.9,NNW,N,AVERAGE,6.3,6
2022,2,14,12,26,1.2,0.5,11.8,1.1,9.1,WNW,N,AVERAGE,6.3,11
2022,2,14,11,56,1.2,0.5,11.1,1.1,9.9,NW,N,AVERAGE,6.2,322
2022,2,14,11,26,1.1,0.5,11.1,1,9.1,NW,N,AVERAGE,6.1,356
2022,2,14,10,56,1.1,0.4,10.5,1,8.3,NNW,NNE,AVERAGE,5.8,339
2022,2,14,10,26,1.1,0.5,10.5,1,9.1,NW,NNE,AVERAGE,6,322
2022,2,14,9,56,1.2,0.5,11.1,1.1,9.9,NNW,NNW,AVERAGE,6.2,331
2022,2,14,9,26,1.2,0.4,11.1,1.1,8.3,NW,NNE,AVERAGE,6,27
2022,2,14,8,56,1.3,0.4,11.1,1.2,6.7,NNW,NNE,STEEP,6,17
2022,2,14,8,26,1.3,0.4,11.1,1.2,7.1,NW,NNE,AVERAGE,6,14
2022,2,14,7,56,1.3,0.5,11.1,1.1,9.9,NW,N,AVERAGE,6.2,317
2022,2,14,7,26,1.3,0.4,11.1,1.2,6.7,NW,NNE,STEEP,6.2,18
2022,2,14,6,56,1.4,0.5,11.1,1.3,7.7,NW,NNE,AVERAGE,6.3,14
2022,2,14,6,26,1.4,0.5,11.8,1.3,7.1,WNW,NNE,STEEP,6.3,14
2022,2,14,5,56,1.3,0.5,11.8,1.2,9.9,NW,NNW,AVERAGE,6,310
2022,2,14,5,26,1.3,0.5,11.1,1.2,6.7,WNW,N,STEEP,5.8,11
2022,2,14,4,56,1.4,0.5,11.1,1.2,9.9,NW,NNW,AVERAGE,5.9,338
2022,2,14,4,26,1.3,0.5,11.1,1.2,6.7,NW,N,AVERAGE,5.8,308
2022,2,14,3,56,1.3,0.5,11.8,1.2,6.2,WNW,N,STEEP,5.7,9
2022,2,14,3,26,1.4,0.6,11.1,1.3,9.9,WNW,NNW,AVERAGE,5.8,303
2022,2,14,2,56,1.3,0.6,11.8,1.2,8.3,NW,N,AVERAGE,5.5,310
2022,2,14,2,26,1.3,0.5,10.5,1.2,9.9,NW,NNW,AVERAGE,5.4,314
2022,2,14,1,56,1.3,0.6,10.5,1.1,9.9,NW,NNW,AVERAGE,5.6,322
2022,2,14,1,26,1.3,0.6,11.1,1.1,9.9,NW,NNW,AVERAGE,5.7,304
2022,2,14,0,56,1.3,0.6,11.1,1.1,9.1,NW,NNW,AVERAGE,5.8,315
2022,2,14,0,26,1.4,0.7,10.5,1.2,7.1,NW,N,AVERAGE,6,315
2022,2,13,23,56,1.4,0.6,11.8,1.2,5.9,WNW,NNE,AVERAGE,6,291
2022,2,13,23,26,1.4,0.6,10.5,1.3,9.9,NW,NNW,AVERAGE,5.8,318
2022,2,13,22,56,1.5,0.6,11.1,1.3,5.9,NW,NNE,AVERAGE,6,315
2022,2,13,22,26,1.4,0.6,10.5,1.2,6.2,NNW,N,AVERAGE,5.8,343
2022,2,13,21,56,1.4,0.7,10.5,1.2,6.2,NNW,N,AVERAGE,6,329
2022,2,13,21,26,1.4,0.6,11.1,1.3,9.9,NW,NNW,AVERAGE,5.9,311
2022,2,13,20,56,1.5,0.6,11.8,1.3,5.6,WNW,NNE,AVERAGE,5.8,303
2022,2,13,20,26,1.5,0.7,11.1,1.3,9.9,NW,NNW,AVERAGE,6.1,312
2022,2,13,19,56,1.4,0.7,11.1,1.2,7.7,NW,N,AVERAGE,6,319
2022,2,13,19,26,1.5,0.9,11.8,1.3,5.6,NW,NNE,AVERAGE,6.3,304
2022,2,13,18,56,1.5,0.7,12.5,1.3,5.9,WNW,NNE,AVERAGE,6,303
2022,2,13,18,26,1.4,0.7,10.5,1.2,9.9,NW,NW,AVERAGE,5.8,312
2022,2,13,17,56,1.5,0.8,11.8,1.2,9.1,NW,NNW,AVERAGE,6.2,305
2022,2,13,17,26,1.5,0.7,11.8,1.3,9.9,NW,NNW,AVERAGE,5.8,304
2022,2,13,16,56,1.4,0.8,11.8,1.2,9.9,NW,NNW,AVERAGE,6,315
2022,2,13,16,26,1.5,0.9,11.1,1.2,9.9,WNW,NW,AVERAGE,6.5,303
2022,2,13,15,56,1.4,0.8,11.1,1.2,9.9,NW,NW,AVERAGE,6.2,326
2022,2,13,15,26,1.4,0.8,11.8,1.1,9.9,WNW,NW,AVERAGE,6,291
2022,2,13,14,56,1.5,0.9,12.5,1.2,9.1,WNW,NNW,AVERAGE,5.9,294
2022,2,13,14,26,1.5,0.9,10.5,1.2,9.9,NW,NW,AVERAGE,6,315
2022,2,13,13,56,1.5,0.9,11.1,1.2,9.9,NW,NW,AVERAGE,6.3,312
2022,2,13,13,26,1.6,1.1,11.8,1.2,9.9,NW,NW,AVERAGE,6.6,307
2022,2,13,12,56,1.6,1.1,12.5,1.2,9.9,WNW,NW,AVERAGE,6.8,298
2022,2,13,12,26,1.7,1.3,12.5,1.1,9.9,WNW,NW,SWELL,7.2,295
2022,2,13,11,56,1.6,1.1,11.1,1.1,9.9,WNW,NW,SWELL,7,288
2022,2,13,11,26,1.6,1.1,12.5,1,9.1,WNW,NNW,SWELL,7.4,301
2022,2,13,10,56,1.6,1.2,12.5,1.1,9.1,NW,NNW,SWELL,7.4,304
2022,2,13,10,26,1.5,1.1,11.1,1,9.9,NW,NW,SWELL,7.2,308
2022,2,13,9,56,1.5,1,11.8,1,9.9,NW,NNW,SWELL,7,308
2022,2,13,9,26,1.5,1.1,12.5,1,9.9,WNW,NW,SWELL,7.5,300
2022,2,13,8,56,1.6,1.2,12.5,1,9.9,NW,NNW,SWELL,7.9,305
2022,2,13,8,26,1.7,1.3,11.8,1.1,9.9,NW,NNW,SWELL,8.1,315
2022,2,13,7,56,1.7,1.3,12.5,1.1,9.9,NW,NNW,SWELL,8.1,317
2022,2,13,7,26,1.8,1.3,12.5,1.1,9.9,NW,NNW,SWELL,8.3,308
2022,2,13,6,56,1.6,1.1,11.8,1.1,9.9,NW,NNW,SWELL,7.9,315
2022,2,13,6,26,1.8,1.4,12.5,1.1,9.9,NW,NNW,SWELL,8.5,317
2022,2,13,5,56,1.8,1.3,12.5,1.1,9.9,NW,NW,SWELL,8.3,305
