,year,event,round,heat,name,top_two_waves_total
19,2008,Billabong Pro Teahupoo,Round 2,Heat 10 ,Ben Dunn,9.83
20,2008,Billabong Pro Teahupoo,Round 2,Heat 11 ,Tim Reyes,10.5
21,2008,Billabong Pro Teahupoo,Round 2,Heat 11 ,Jihad Khodr,5.53
22,2008,Billabong Pro Teahupoo,Round 2,Heat 12 ,Roy Powers,10.0
23,2008,Billabong Pro Teahupoo,Round 2,Heat 13 ,Bruce Irons,0.0
24,2008,Billabong Pro Teahupoo,Round 2,Heat 13 ,Leonardo Neves,18.33
25,2008,Billabong Pro Teahupoo,Round 2,Heat 14 ,Luke Munro,16.9
26,2008,Billabong Pro Teahupoo,Round 2,Heat 14 ,Freddy Patacchia Jr.,17.76
27,2008,Billabong Pro Teahupoo,Round 2,Heat 15 ,Jordy Smith,17.240000000000002
28,2008,Billabong Pro Teahupoo,Round 2,Heat 15 ,Rodrigo Dornelles,13.77
29,2008,Billabong Pro Teahupoo,Round 2,Heat 16 ,Jay Thompson,11.17
30,2008,Billabong Pro Teahupoo,Round 2,Heat 16 ,Kieren Perrow,17.1
31,2008,Billabong Pro Teahupoo,Round 1,Heat 1 ,Dean Morrison,16.16
32,2008,Billabong Pro Teahupoo,Round 1,Heat 1 ,Jordy Smith,12.73
33,2008,Billabong Pro Teahupoo,Round 1,Heat 1 ,Ricky Basnett,9.17
34,2008,Billabong Pro Teahupoo,Round 1,Heat 2 ,Kai Otton,14.07
35,2008,Billabong Pro Teahupoo,Round 1,Heat 2 ,Luke Munro,13.4
36,2008,Billabong Pro Teahupoo,Round 1,Heat 2 ,Royden Bryson,11.17
37,2008,Billabong Pro Teahupoo,Round 1,Heat 3 ,Bobby Martinez,14.74
38,2008,Billabong Pro Teahupoo,Round 1,Heat 3 ,Travis Logie,13.5
39,2008,Billabong Pro Teahupoo,Round 1,Heat 3 ,Leonardo Neves,6.73
40,2008,Billabong Pro Teahupoo,Round 1,Heat 4 ,Tiago Pires,15.17
41,2008,Billabong Pro Teahupoo,Round 1,Heat 4 ,Jeremy Flores,10.44
42,2008,Billabong Pro Teahupoo,Round 1,Heat 4 ,Roy Powers,3.07
43,2008,Billabong Pro Teahupoo,Round 1,Heat 5 ,Andy Irons,11.27
44,2008,Billabong Pro Teahupoo,Round 1,Heat 5 ,Tim Reyes,10.5
45,2008,Billabong Pro Teahupoo,Round 1,Heat 5 ,Aritz Aranburu,6.63
46,2008,Billabong Pro Teahupoo,Round 1,Heat 6 ,Joel Parkinson,13.94
47,2008,Billabong Pro Teahupoo,Round 1,Heat 6 ,Chris Ward,12.870000000000001
48,2008,Billabong Pro Teahupoo,Round 1,Heat 6 ,Ben Dunn,10.77
49,2008,Billabong Pro Teahupoo,Round 1,Heat 7 ,Dayyan Neve,16.16
50,2008,Billabong Pro Teahupoo,Round 1,Heat 7 ,Bede Durbidge,14.0
51,2008,Billabong Pro Teahupoo,Round 1,Heat 7 ,Nic Muscroft,5.2
52,2008,Billabong Pro Teahupoo,Round 1,Heat 8 ,Manoa Drollet,18.6
53,2008,Billabong Pro Teahupoo,Round 1,Heat 8 ,Kelly Slater,15.3
54,2008,Billabong Pro Teahupoo,Round 1,Heat 8 ,C.J. Hobgood,13.0
55,2008,Billabong Pro Teahupoo,Round 1,Heat 9 ,Pancho Sullivan,9.5
56,2008,Billabong Pro Teahupoo,Round 1,Heat 9 ,Mick Fanning,9.4
57,2008,Billabong Pro Teahupoo,Round 1,Heat 9 ,Jamie O'Brien,8.03
58,2008,Billabong Pro Teahupoo,Round 1,Heat 10 ,Taj Burrow,14.5
59,2008,Billabong Pro Teahupoo,Round 1,Heat 10 ,Tom Whitaker,12.73
60,2008,Billabong Pro Teahupoo,Round 1,Heat 10 ,Bruno Santos,6.699999999999999
61,2008,Billabong Pro Teahupoo,Round 1,Heat 11 ,Adrian Buchan,11.43
62,2008,Billabong Pro Teahupoo,Round 1,Heat 11 ,Daniel Ross,8.73
63,2008,Billabong Pro Teahupoo,Round 1,Heat 11 ,Jay Thompson,7.0
64,2008,Billabong Pro Teahupoo,Round 1,Heat 12 ,Adriano de Souza,19.53
65,2008,Billabong Pro Teahupoo,Round 1,Heat 12 ,Kieren Perrow,9.2
66,2008,Billabong Pro Teahupoo,Round 1,Heat 12 ,Mikael Picon,9.2
67,2008,Billabong Pro Teahupoo,Round 1,Heat 13 ,Heitor Alves,15.27
68,2008,Billabong Pro Teahupoo,Round 1,Heat 13 ,Taylor Knox,6.83
69,2008,Billabong Pro Teahupoo,Round 1,Heat 13 ,Rodrigo Dornelles,4.93
70,2008,Billabong Pro Teahupoo,Round 1,Heat 14 ,Luke Stedman,15.33
71,2008,Billabong Pro Teahupoo,Round 1,Heat 14 ,Freddy Patacchia Jr.,11.93
72,2008,Billabong Pro Teahupoo,Round 1,Heat 14 ,Jihad Khodr,3.16
73,2008,Billabong Pro Teahupoo,Round 1,Heat 15 ,Mick Campbell,18.240000000000002
74,2008,Billabong Pro Teahupoo,Round 1,Heat 15 ,Bruce Irons,16.5
75,2008,Billabong Pro Teahupoo,Round 1,Heat 15 ,Dane Reynolds,11.77
76,2008,Billabong Pro Teahupoo,Round 1,Heat 16 ,Daniel Wills,14.83
77,2008,Billabong Pro Teahupoo,Round 1,Heat 16 ,Neco Padaratz,14.1
78,2008,Billabong Pro Teahupoo,Round 3,Heat 1 ,Andy Irons,15.5
79,2008,Billabong Pro Teahupoo,Round 3,Heat 1 ,Royden Bryson,12.47
80,2008,Billabong Pro Teahupoo,Round 3,Heat 2 ,Luke Stedman,17.53
81,2008,Billabong Pro Teahupoo,Round 3,Heat 2 ,Jay Thompson,12.4
82,2008,Billabong Pro Teahupoo,Round 3,Heat 3 ,Dane Reynolds,18.17
83,2008,Billabong Pro Teahupoo,Round 3,Heat 3 ,Jordy Smith,12.23
84,2008,Billabong Pro Teahupoo,Round 3,Heat 4 ,Joel Parkinson,13.06
85,2008,Billabong Pro Teahupoo,Round 3,Heat 4 ,Tiago Pires,18.47
86,2008,Billabong Pro Teahupoo,Round 3,Heat 5 ,Dean Morrison,17.939999999999998
87,2008,Billabong Pro Teahupoo,Round 3,Heat 5 ,Mick Campbell,15.0
88,2008,Billabong Pro Teahupoo,Round 3,Heat 6 ,Adrian Buchan,18.630000000000003
89,2008,Billabong Pro Teahupoo,Round 3,Heat 7 ,Tom Whitaker,0.0
90,2008,Billabong Pro Teahupoo,Round 3,Heat 7 ,Dayyan Neve,17.66
91,2008,Billabong Pro Teahupoo,Round 3,Heat 8 ,Manoa Drollet,11.37
92,2008,Billabong Pro Teahupoo,Round 3,Heat 8 ,Kelly Slater,14.0
93,2008,Billabong Pro Teahupoo,Round 3,Heat 9 ,Bruno Santos,13.26
94,2008,Billabong Pro Teahupoo,Round 3,Heat 9 ,Taj Burrow,17.6
95,2008,Billabong Pro Teahupoo,Round 3,Heat 10 ,Tim Reyes,13.0
96,2008,Billabong Pro Teahupoo,Round 3,Heat 10 ,Pancho Sullivan,16.740000000000002
97,2008,Billabong Pro Teahupoo,Round 3,Heat 11 ,Kai Otton,12.33
98,2008,Billabong Pro Teahupoo,Round 3,Heat 11 ,Heitor Alves,16.939999999999998
99,2008,Billabong Pro Teahupoo,Round 3,Heat 12 ,Adriano de Souza,9.4
100,2008,Billabong Pro Teahupoo,Round 3,Heat 12 ,Daniel Wills,17.83
101,2008,Billabong Pro Teahupoo,Round 3,Heat 13 ,Chris Ward,9.17
102,2008,Billabong Pro Teahupoo,Round 3,Heat 13 ,Bede Durbidge,19.17
103,2008,Billabong Pro Teahupoo,Round 3,Heat 14 ,C.J. Hobgood,7.3
104,2008,Billabong Pro Teahupoo,Round 3,Heat 14 ,Luke Munro,19.64
105,2008,Billabong Pro Teahupoo,Round 3,Heat 15 ,Mikael Picon,14.06
106,2008,Billabong Pro Teahupoo,Round 3,Heat 15 ,Bobby Martinez,11.27
107,2008,Billabong Pro Teahupoo,Round 3,Heat 16 ,Bruce Irons,6.93
108,2008,Billabong Pro Teahupoo,Round 3,Heat 16 ,Taylor Knox,18.17
109,2008,Billabong Pro Teahupoo,Round 4,Heat 1 ,Andy Irons,18.93
110,2008,Billabong Pro Teahupoo,Round 4,Heat 1 ,Luke Stedman,13.26
111,2008,Billabong Pro Teahupoo,Round 4,Heat 2 ,Joel Parkinson,18.5
112,2008,Billabong Pro Teahupoo,Round 4,Heat 2 ,Dane Reynolds,8.17
113,2008,Billabong Pro Teahupoo,Round 4,Heat 3 ,Adrian Buchan,15.5
114,2008,Billabong Pro Teahupoo,Round 4,Heat 3 ,Dean Morrison,14.5
115,2008,Billabong Pro Teahupoo,Round 4,Heat 4 ,Manoa Drollet,15.0
116,2008,Billabong Pro Teahupoo,Round 4,Heat 4 ,Tom Whitaker,5.33
117,2008,Billabong Pro Teahupoo,Round 4,Heat 5 ,Bruno Santos,15.34
118,2008,Billabong Pro Teahupoo,Round 4,Heat 5 ,Tim Reyes,3.7
119,2008,Billabong Pro Teahupoo,Round 4,Heat 6 ,Adriano de Souza,12.5
120,2008,Billabong Pro Teahupoo,Round 4,Heat 6 ,Kai Otton,10.84
121,2008,Billabong Pro Teahupoo,Round 4,Heat 7 ,C.J. Hobgood,9.0
122,2008,Billabong Pro Teahupoo,Round 4,Heat 7 ,Chris Ward,2.1
123,2008,Billabong Pro Teahupoo,Round 4,Heat 8 ,Bruce Irons,15.16
124,2008,Billabong Pro Teahupoo,Round 4,Heat 8 ,Mikael Picon,8.73
125,2008,Billabong Pro Teahupoo,Quarterfinal,Heat 1 ,Joel Parkinson,16.33
126,2008,Billabong Pro Teahupoo,Quarterfinal,Heat 1 ,Andy Irons,6.140000000000001
127,2008,Billabong Pro Teahupoo,Quarterfinal,Heat 2 ,Manoa Drollet,17.84
128,2008,Billabong Pro Teahupoo,Quarterfinal,Heat 2 ,Adrian Buchan,9.83
129,2008,Billabong Pro Teahupoo,Quarterfinal,Heat 3 ,Bruno Santos,9.83
130,2008,Billabong Pro Teahupoo,Quarterfinal,Heat 3 ,Adriano de Souza,9.07
131,2008,Billabong Pro Teahupoo,Quarterfinal,Heat 4 ,C.J. Hobgood,15.0
132,2008,Billabong Pro Teahupoo,Quarterfinal,Heat 4 ,Bruce Irons,10.16
133,2008,Billabong Pro Teahupoo,Semifinal,Heat 1 ,Manoa Drollet,18.33
134,2008,Billabong Pro Teahupoo,Semifinal,Heat 1 ,Joel Parkinson,10.27
135,2008,Billabong Pro Teahupoo,Semifinal,Heat 2 ,Bruno Santos,14.34
136,2008,Billabong Pro Teahupoo,Semifinal,Heat 2 ,C.J. Hobgood,8.67
137,2008,Billabong Pro Teahupoo,Final,Heat 1 ,Bruno Santos,9.16
138,2008,Billabong Pro Teahupoo,Final,Heat 1 ,Manoa Drollet,6.83
0,2008,Globe Pro Fiji,Round 2,Heat 1 ,Taj Burrow,10.34
1,2008,Globe Pro Fiji,Round 2,Heat 1 ,Matia Waqa,3.83
2,2008,Globe Pro Fiji,Round 2,Heat 2 ,Bede Durbidge,16.07
3,2008,Globe Pro Fiji,Round 2,Heat 2 ,Isei Tokovou,13.6
4,2008,Globe Pro Fiji,Round 2,Heat 3 ,Mark Occhilupo,12.5
5,2008,Globe Pro Fiji,Round 2,Heat 3 ,Kai Otton,11.17
6,2008,Globe Pro Fiji,Round 2,Heat 4 ,Bobby Martinez,15.17
7,2008,Globe Pro Fiji,Round 2,Heat 4 ,Yadin Nicol,5.37
8,2008,Globe Pro Fiji,Round 2,Heat 5 ,Adrian Buchan,11.66
9,2008,Globe Pro Fiji,Round 2,Heat 5 ,Ricky Basnett,6.17
10,2008,Globe Pro Fiji,Round 2,Heat 6 ,C.J. Hobgood,13.67
11,2008,Globe Pro Fiji,Round 2,Heat 6 ,Daniel Ross,3.9000000000000004
12,2008,Globe Pro Fiji,Round 2,Heat 7 ,Adriano de Souza,14.17
13,2008,Globe Pro Fiji,Round 2,Heat 7 ,Jihad Khodr,5.76
14,2008,Globe Pro Fiji,Round 2,Heat 8 ,Royden Bryson,8.17
15,2008,Globe Pro Fiji,Round 2,Heat 8 ,Dean Morrison,7.77
16,2008,Globe Pro Fiji,Round 2,Heat 9 ,Chris Ward,7.46
17,2008,Globe Pro Fiji,Round 2,Heat 9 ,Tom Whitaker,3.73
18,2008,Globe Pro Fiji,Round 2,Heat 10 ,Rodrigo Dornelles,11.0
19,2008,Globe Pro Fiji,Round 2,Heat 10 ,Taylor Knox,9.67
20,2008,Globe Pro Fiji,Round 2,Heat 11 ,Tim Reyes,13.83
21,2008,Globe Pro Fiji,Round 2,Heat 12 ,Pancho Sullivan,0.0
22,2008,Globe Pro Fiji,Round 2,Heat 12 ,Daniel Wills,14.67
23,2008,Globe Pro Fiji,Round 2,Heat 13 ,Dayyan Neve,13.43
24,2008,Globe Pro Fiji,Round 2,Heat 13 ,Leonardo Neves,14.44
25,2008,Globe Pro Fiji,Round 2,Heat 14 ,Mikael Picon,14.34
26,2008,Globe Pro Fiji,Round 2,Heat 14 ,Bruce Irons,16.17
27,2008,Globe Pro Fiji,Round 2,Heat 15 ,Jay Thompson,12.23
28,2008,Globe Pro Fiji,Round 2,Heat 15 ,Neco Padaratz,13.0
29,2008,Globe Pro Fiji,Round 2,Heat 16 ,Damien Hobgood,10.3
30,2008,Globe Pro Fiji,Round 2,Heat 16 ,Luke Munro,0.0
31,2008,Globe Pro Fiji,Round 1,Heat 1 ,Jordy Smith,15.67
32,2008,Globe Pro Fiji,Round 1,Heat 1 ,Royden Bryson,12.86
33,2008,Globe Pro Fiji,Round 1,Heat 1 ,Adrian Buchan,9.26
34,2008,Globe Pro Fiji,Round 1,Heat 2 ,Tiago Pires,16.17
35,2008,Globe Pro Fiji,Round 1,Heat 2 ,Bobby Martinez,14.63
36,2008,Globe Pro Fiji,Round 1,Heat 2 ,Luke Munro,0.0
37,2008,Globe Pro Fiji,Round 1,Heat 3 ,Ben Dunn,13.0
38,2008,Globe Pro Fiji,Round 1,Heat 3 ,Kai Otton,12.44
39,2008,Globe Pro Fiji,Round 1,Heat 3 ,Jihad Khodr,8.0
40,2008,Globe Pro Fiji,Round 1,Heat 4 ,Jeremy Flores,11.27
41,2008,Globe Pro Fiji,Round 1,Heat 4 ,Damien Hobgood,10.74
42,2008,Globe Pro Fiji,Round 1,Heat 4 ,Daniel Ross,7.640000000000001
43,2008,Globe Pro Fiji,Round 1,Heat 5 ,Andy Irons,16.4
44,2008,Globe Pro Fiji,Round 1,Heat 5 ,Neco Padaratz,12.93
45,2008,Globe Pro Fiji,Round 1,Heat 5 ,Ricky Basnett,6.43
46,2008,Globe Pro Fiji,Round 1,Heat 6 ,Travis Logie,13.0
47,2008,Globe Pro Fiji,Round 1,Heat 6 ,Bede Durbidge,11.870000000000001
48,2008,Globe Pro Fiji,Round 1,Heat 6 ,Bruce Irons,10.66
49,2008,Globe Pro Fiji,Round 1,Heat 7 ,Aritz Aranburu,12.0
50,2008,Globe Pro Fiji,Round 1,Heat 7 ,Taj Burrow,9.17
51,2008,Globe Pro Fiji,Round 1,Heat 7 ,Dayyan Neve,8.370000000000001
52,2008,Globe Pro Fiji,Round 1,Heat 8 ,Kelly Slater,19.73
53,2008,Globe Pro Fiji,Round 1,Heat 8 ,Taylor Knox,12.84
54,2008,Globe Pro Fiji,Round 1,Heat 8 ,Isei Tokovou,11.17
55,2008,Globe Pro Fiji,Round 1,Heat 9 ,Mick Fanning,18.0
56,2008,Globe Pro Fiji,Round 1,Heat 9 ,Tim Reyes,11.83
57,2008,Globe Pro Fiji,Round 1,Heat 9 ,Mark Occhilupo,8.5
58,2008,Globe Pro Fiji,Round 1,Heat 10 ,Joel Parkinson,13.17
59,2008,Globe Pro Fiji,Round 1,Heat 10 ,Yadin Nicol,10.33
60,2008,Globe Pro Fiji,Round 1,Heat 10 ,Pancho Sullivan,4.73
61,2008,Globe Pro Fiji,Round 1,Heat 11 ,Freddy Patacchia Jr.,15.77
62,2008,Globe Pro Fiji,Round 1,Heat 11 ,C.J. Hobgood,8.93
63,2008,Globe Pro Fiji,Round 1,Heat 11 ,Jay Thompson,6.1
64,2008,Globe Pro Fiji,Round 1,Heat 12 ,Roy Powers,12.44
65,2008,Globe Pro Fiji,Round 1,Heat 12 ,Adriano de Souza,11.5
66,2008,Globe Pro Fiji,Round 1,Heat 12 ,Chris Ward,8.0
67,2008,Globe Pro Fiji,Round 1,Heat 13 ,Heitor Alves,14.4
68,2008,Globe Pro Fiji,Round 1,Heat 13 ,Mikael Picon,13.870000000000001
69,2008,Globe Pro Fiji,Round 1,Heat 13 ,Dean Morrison,11.04
70,2008,Globe Pro Fiji,Round 1,Heat 14 ,Luke Stedman,12.6
71,2008,Globe Pro Fiji,Round 1,Heat 14 ,Leonardo Neves,10.83
72,2008,Globe Pro Fiji,Round 1,Heat 14 ,Rodrigo Dornelles,7.24
73,2008,Globe Pro Fiji,Round 1,Heat 15 ,Kieren Perrow,15.5
74,2008,Globe Pro Fiji,Round 1,Heat 15 ,Daniel Wills,12.73
75,2008,Globe Pro Fiji,Round 1,Heat 15 ,Matia Waqa,7.26
76,2008,Globe Pro Fiji,Round 1,Heat 16 ,Mick Campbell,14.34
77,2008,Globe Pro Fiji,Round 1,Heat 16 ,Tom Whitaker,2.27
78,2008,Globe Pro Fiji,Round 3,Heat 1 ,Bede Durbidge,14.33
79,2008,Globe Pro Fiji,Round 3,Heat 1 ,Royden Bryson,7.199999999999999
80,2008,Globe Pro Fiji,Round 3,Heat 2 ,Luke Stedman,12.5
81,2008,Globe Pro Fiji,Round 3,Heat 2 ,Mikael Picon,7.0
82,2008,Globe Pro Fiji,Round 3,Heat 3 ,Tim Reyes,16.67
83,2008,Globe Pro Fiji,Round 3,Heat 3 ,Roy Powers,13.16
84,2008,Globe Pro Fiji,Round 3,Heat 4 ,Taj Burrow,17.0
85,2008,Globe Pro Fiji,Round 3,Heat 4 ,Tiago Pires,15.07
86,2008,Globe Pro Fiji,Round 3,Heat 5 ,Bobby Martinez,14.5
87,2008,Globe Pro Fiji,Round 3,Heat 5 ,Heitor Alves,12.5
88,2008,Globe Pro Fiji,Round 3,Heat 6 ,Adrian Buchan,15.33
89,2008,Globe Pro Fiji,Round 3,Heat 6 ,Rodrigo Dornelles,10.629999999999999
90,2008,Globe Pro Fiji,Round 3,Heat 7 ,Damien Hobgood,15.67
91,2008,Globe Pro Fiji,Round 3,Heat 7 ,Ben Dunn,7.4
92,2008,Globe Pro Fiji,Round 3,Heat 8 ,Kelly Slater,15.66
93,2008,Globe Pro Fiji,Round 3,Heat 8 ,Mark Occhilupo,9.44
94,2008,Globe Pro Fiji,Round 3,Heat 9 ,Mick Fanning,16.9
95,2008,Globe Pro Fiji,Round 3,Heat 9 ,Aritz Aranburu,10.33
96,2008,Globe Pro Fiji,Round 3,Heat 10 ,Dayyan Neve,15.26
97,2008,Globe Pro Fiji,Round 3,Heat 10 ,Jordy Smith,12.5
98,2008,Globe Pro Fiji,Round 3,Heat 11 ,Chris Ward,10.5
99,2008,Globe Pro Fiji,Round 3,Heat 11 ,Jeremy Flores,8.93
100,2008,Globe Pro Fiji,Round 3,Heat 12 ,C.J. Hobgood,16.73
101,2008,Globe Pro Fiji,Round 3,Heat 12 ,Kieren Perrow,10.1
102,2008,Globe Pro Fiji,Round 3,Heat 13 ,Joel Parkinson,13.67
103,2008,Globe Pro Fiji,Round 3,Heat 13 ,Travis Logie,7.1
104,2008,Globe Pro Fiji,Round 3,Heat 14 ,Pancho Sullivan,14.83
105,2008,Globe Pro Fiji,Round 3,Heat 14 ,Jay Thompson,6.17
106,2008,Globe Pro Fiji,Round 3,Heat 15 ,Freddy Patacchia Jr.,16.34
107,2008,Globe Pro Fiji,Round 3,Heat 15 ,Andy Irons,6.36
108,2008,Globe Pro Fiji,Round 3,Heat 16 ,Adriano de Souza,15.33
109,2008,Globe Pro Fiji,Round 3,Heat 16 ,Mick Campbell,8.5
110,2008,Globe Pro Fiji,Round 4,Heat 1 ,Bede Durbidge,16.07
111,2008,Globe Pro Fiji,Round 4,Heat 1 ,Luke Stedman,7.93
112,2008,Globe Pro Fiji,Round 4,Heat 2 ,Taj Burrow,15.5
113,2008,Globe Pro Fiji,Round 4,Heat 2 ,Tim Reyes,3.83
114,2008,Globe Pro Fiji,Round 4,Heat 3 ,Bobby Martinez,14.5
115,2008,Globe Pro Fiji,Round 4,Heat 3 ,Adrian Buchan,13.56
116,2008,Globe Pro Fiji,Round 4,Heat 4 ,Kelly Slater,12.73
117,2008,Globe Pro Fiji,Round 4,Heat 4 ,Damien Hobgood,8.06
118,2008,Globe Pro Fiji,Round 4,Heat 5 ,Mick Fanning,12.34
119,2008,Globe Pro Fiji,Round 4,Heat 5 ,Dayyan Neve,5.0
120,2008,Globe Pro Fiji,Round 4,Heat 6 ,C.J. Hobgood,13.67
121,2008,Globe Pro Fiji,Round 4,Heat 6 ,Chris Ward,13.0
122,2008,Globe Pro Fiji,Round 4,Heat 7 ,Joel Parkinson,12.33
123,2008,Globe Pro Fiji,Round 4,Heat 7 ,Pancho Sullivan,10.5
124,2008,Globe Pro Fiji,Round 4,Heat 8 ,Adriano de Souza,13.83
125,2008,Globe Pro Fiji,Round 4,Heat 8 ,Freddy Patacchia Jr.,13.5
126,2008,Globe Pro Fiji,Quarterfinal,Heat 1 ,Taj Burrow,14.6
127,2008,Globe Pro Fiji,Quarterfinal,Heat 1 ,Bede Durbidge,12.73
128,2008,Globe Pro Fiji,Quarterfinal,Heat 2 ,Kelly Slater,14.27
129,2008,Globe Pro Fiji,Quarterfinal,Heat 2 ,Bobby Martinez,13.67
130,2008,Globe Pro Fiji,Quarterfinal,Heat 3 ,C.J. Hobgood,17.5
131,2008,Globe Pro Fiji,Quarterfinal,Heat 3 ,Mick Fanning,6.84
132,2008,Globe Pro Fiji,Quarterfinal,Heat 4 ,Adriano de Souza,13.0
133,2008,Globe Pro Fiji,Quarterfinal,Heat 4 ,Joel Parkinson,12.66
134,2008,Globe Pro Fiji,Semifinal,Heat 1 ,Kelly Slater,18.7
135,2008,Globe Pro Fiji,Semifinal,Heat 1 ,Taj Burrow,12.84
136,2008,Globe Pro Fiji,Semifinal,Heat 2 ,C.J. Hobgood,17.64
137,2008,Globe Pro Fiji,Semifinal,Heat 2 ,Adriano de Souza,13.870000000000001
138,2008,Globe Pro Fiji,Final,Heat 1 ,Kelly Slater,16.67
139,2008,Globe Pro Fiji,Final,Heat 1 ,C.J. Hobgood,13.27
0,2008,Billabong Pro J-Bay,Round 2,Heat 1 ,Joel Parkinson,16.33
1,2008,Billabong Pro J-Bay,Round 2,Heat 1 ,Mark Occhilupo,9.67
2,2008,Billabong Pro J-Bay,Round 2,Heat 2 ,Andy Irons,15.17
3,2008,Billabong Pro J-Bay,Round 2,Heat 2 ,Granger Larsen,11.83
4,2008,Billabong Pro J-Bay,Round 2,Heat 3 ,Bobby Martinez,16.33
5,2008,Billabong Pro J-Bay,Round 2,Heat 3 ,Rudy Palmboom,4.33
6,2008,Billabong Pro J-Bay,Round 2,Heat 4 ,Adrian Buchan,13.07
7,2008,Billabong Pro J-Bay,Round 2,Heat 4 ,Nic Muscroft,11.0
8,2008,Billabong Pro J-Bay,Round 2,Heat 5 ,Jeremy Flores,15.67
9,2008,Billabong Pro J-Bay,Round 2,Heat 5 ,Ricky Basnett,11.34
10,2008,Billabong Pro J-Bay,Round 2,Heat 6 ,Luke Stedman,12.0
11,2008,Billabong Pro J-Bay,Round 2,Heat 6 ,Daniel Ross,7.6
12,2008,Billabong Pro J-Bay,Round 2,Heat 7 ,Kai Otton,14.27
13,2008,Billabong Pro J-Bay,Round 2,Heat 7 ,Jihad Khodr,13.94
14,2008,Billabong Pro J-Bay,Round 2,Heat 8 ,Travis Logie,15.5
15,2008,Billabong Pro J-Bay,Round 2,Heat 8 ,Tim Reyes,12.0
16,2008,Billabong Pro J-Bay,Round 2,Heat 9 ,Pancho Sullivan,0.0
17,2008,Billabong Pro J-Bay,Round 2,Heat 10 ,Dayyan Neve,0.0
18,2008,Billabong Pro J-Bay,Round 2,Heat 10 ,Tiago Pires,15.66
19,2008,Billabong Pro J-Bay,Round 2,Heat 11 ,Heitor Alves,14.5
20,2008,Billabong Pro J-Bay,Round 2,Heat 11 ,Dane Reynolds,16.66
21,2008,Billabong Pro J-Bay,Round 2,Heat 12 ,Tom Whitaker,13.83
22,2008,Billabong Pro J-Bay,Round 2,Heat 12 ,Rodrigo Dornelles,15.1
23,2008,Billabong Pro J-Bay,Round 2,Heat 13 ,Mick Campbell,13.7
24,2008,Billabong Pro J-Bay,Round 2,Heat 13 ,Damien Hobgood,15.3
25,2008,Billabong Pro J-Bay,Round 2,Heat 14 ,Luke Munro,9.5
26,2008,Billabong Pro J-Bay,Round 2,Heat 14 ,Ben Dunn,16.33
27,2008,Billabong Pro J-Bay,Round 2,Heat 15 ,Jordy Smith,12.5
28,2008,Billabong Pro J-Bay,Round 2,Heat 15 ,Neco Padaratz,18.6
29,2008,Billabong Pro J-Bay,Round 2,Heat 16 ,Chris Ward,11.33
30,2008,Billabong Pro J-Bay,Round 2,Heat 16 ,Mikael Picon,13.16
31,2008,Billabong Pro J-Bay,Round 1,Heat 1 ,Roy Powers,13.0
32,2008,Billabong Pro J-Bay,Round 1,Heat 1 ,Adrian Buchan,12.67
33,2008,Billabong Pro J-Bay,Round 1,Heat 1 ,Tiago Pires,9.84
34,2008,Billabong Pro J-Bay,Round 1,Heat 2 ,Jay Thompson,10.57
35,2008,Billabong Pro J-Bay,Round 1,Heat 2 ,Bobby Martinez,9.7
36,2008,Billabong Pro J-Bay,Round 1,Heat 3 ,Adriano de Souza,0.0
37,2008,Billabong Pro J-Bay,Round 1,Heat 3 ,Jordy Smith,14.67
38,2008,Billabong Pro J-Bay,Round 1,Heat 3 ,Travis Logie,13.54
39,2008,Billabong Pro J-Bay,Round 1,Heat 4 ,C.J. Hobgood,11.44
40,2008,Billabong Pro J-Bay,Round 1,Heat 4 ,Ben Dunn,13.93
41,2008,Billabong Pro J-Bay,Round 1,Heat 4 ,Jihad Khodr,12.06
42,2008,Billabong Pro J-Bay,Round 1,Heat 5 ,Bruce Irons,11.27
43,2008,Billabong Pro J-Bay,Round 1,Heat 5 ,Andy Irons,12.07
44,2008,Billabong Pro J-Bay,Round 1,Heat 5 ,Daniel Ross,11.8
45,2008,Billabong Pro J-Bay,Round 1,Heat 6 ,Bede Durbidge,11.33
46,2008,Billabong Pro J-Bay,Round 1,Heat 6 ,Ricky Basnett,15.0
47,2008,Billabong Pro J-Bay,Round 1,Heat 6 ,Damien Hobgood,12.83
48,2008,Billabong Pro J-Bay,Round 1,Heat 7 ,Taylor Knox,12.76
49,2008,Billabong Pro J-Bay,Round 1,Heat 7 ,Joel Parkinson,19.700000000000003
50,2008,Billabong Pro J-Bay,Round 1,Heat 7 ,Nic Muscroft,18.0
51,2008,Billabong Pro J-Bay,Round 1,Heat 8 ,Kelly Slater,14.77
52,2008,Billabong Pro J-Bay,Round 1,Heat 8 ,Dayyan Neve,16.66
53,2008,Billabong Pro J-Bay,Round 1,Heat 8 ,Mark Occhilupo,10.66
54,2008,Billabong Pro J-Bay,Round 1,Heat 9 ,Mick Fanning,8.77
55,2008,Billabong Pro J-Bay,Round 1,Heat 9 ,Dane Reynolds,16.869999999999997
56,2008,Billabong Pro J-Bay,Round 1,Heat 9 ,Granger Larsen,14.06
57,2008,Billabong Pro J-Bay,Round 1,Heat 10 ,Taj Burrow,10.06
58,2008,Billabong Pro J-Bay,Round 1,Heat 10 ,Rudy Palmboom,15.86
59,2008,Billabong Pro J-Bay,Round 1,Heat 10 ,Tom Whitaker,10.5
60,2008,Billabong Pro J-Bay,Round 1,Heat 11 ,Royden Bryson,10.1
