,year,event,round,heat,name,top_two_waves_total
94,2017,Billabong Pipe Masters,Round 4,Heat 4 Watch replay,Leonardo Fioravanti,4.6
95,2017,Billabong Pipe Masters,Round 4,Heat 4 Watch replay,Kelly Slater,4.4399999999999995
96,2017,Billabong Pipe Masters,Round 5,Heat 1 Watch replay,Joel Parkinson,13.0
97,2017,Billabong Pipe Masters,Round 5,Heat 1 Watch replay,Conner Coffin,9.43
98,2017,Billabong Pipe Masters,Round 5,Heat 2 Watch replay,Julian Wilson,4.5
99,2017,Billabong Pipe Masters,Round 5,Heat 2 Watch replay,Caio Ibelli,7.9
100,2017,Billabong Pipe Masters,Round 5,Heat 3 Watch replay,Gabriel Medina,1.87
101,2017,Billabong Pipe Masters,Round 5,Heat 3 Watch replay,Kelly Slater,9.16
102,2017,Billabong Pipe Masters,Round 5,Heat 4 Watch replay,Italo Ferreira,6.34
103,2017,Billabong Pipe Masters,Round 5,Heat 4 Watch replay,Leonardo Fioravanti,0.9
104,2017,Billabong Pipe Masters,Quarterfinals,Heat 1 Watch replay,Ian Gouveia,6.53
105,2017,Billabong Pipe Masters,Quarterfinals,Heat 1 Watch replay,Joel Parkinson,8.4
106,2017,Billabong Pipe Masters,Quarterfinals,Heat 2 Watch replay,John John Florence,12.0
107,2017,Billabong Pipe Masters,Quarterfinals,Heat 2 Watch replay,Julian Wilson,2.64
108,2017,Billabong Pipe Masters,Quarterfinals,Heat 3 Watch replay,Jeremy Flores,9.93
109,2017,Billabong Pipe Masters,Quarterfinals,Heat 3 Watch replay,Gabriel Medina,6.039999999999999
110,2017,Billabong Pipe Masters,Quarterfinals,Heat 4 Watch replay,Kanoa Igarashi,3.17
111,2017,Billabong Pipe Masters,Quarterfinals,Heat 4 Watch replay,Italo Ferreira,8.67
112,2017,Billabong Pipe Masters,Semifinals,Heat 1 Watch replay,John John Florence,6.5600000000000005
113,2017,Billabong Pipe Masters,Semifinals,Heat 1 Watch replay,Ian Gouveia,12.33
114,2017,Billabong Pipe Masters,Semifinals,Heat 2 Watch replay,Jeremy Flores,4.26
115,2017,Billabong Pipe Masters,Semifinals,Heat 2 Watch replay,Kanoa Igarashi,11.33
116,2017,Billabong Pipe Masters,Final,Heat 1 Watch replay,Jeremy Flores,11.07
117,2017,Billabong Pipe Masters,Final,Heat 1 Watch replay,John John Florence,14.260000000000002
0,2018,Billabong Pipe Masters,Trials Quarterfinals,Heat 1 ,Takayuki Wakita,5.869999999999999
1,2018,Billabong Pipe Masters,Trials Quarterfinals,Heat 1 ,Ian Walsh,4.9
2,2018,Billabong Pipe Masters,Trials Quarterfinals,Heat 1 ,Makai McNamara,3.87
3,2018,Billabong Pipe Masters,Trials Quarterfinals,Heat 1 ,Imaikalani deVault,3.4699999999999998
4,2018,Billabong Pipe Masters,Trials Quarterfinals,Heat 2 Watch replay,Ryan Callinan,7.47
5,2018,Billabong Pipe Masters,Trials Quarterfinals,Heat 2 Watch replay,Torrey Meister,6.199999999999999
6,2018,Billabong Pipe Masters,Trials Quarterfinals,Heat 2 Watch replay,Nathan Florence,5.869999999999999
7,2018,Billabong Pipe Masters,Trials Quarterfinals,Heat 2 Watch replay,Kalani David,1.8599999999999999
8,2018,Billabong Pipe Masters,Trials Quarterfinals,Heat 3 Watch replay,Benji Brand,9.77
9,2018,Billabong Pipe Masters,Trials Quarterfinals,Heat 3 Watch replay,Noa Mizuno,5.2
10,2018,Billabong Pipe Masters,Trials Quarterfinals,Heat 3 Watch replay,Billy Kemper,3.87
11,2018,Billabong Pipe Masters,Trials Quarterfinals,Heat 3 Watch replay,Joshua Moniz,2.17
12,2018,Billabong Pipe Masters,Trials Quarterfinals,Heat 4 ,Ethan Ewing,9.870000000000001
13,2018,Billabong Pipe Masters,Trials Quarterfinals,Heat 4 ,Soli Bailey,10.4
14,2018,Billabong Pipe Masters,Trials Quarterfinals,Heat 4 ,Finn McGill,5.0
15,2018,Billabong Pipe Masters,Trials Quarterfinals,Heat 4 ,Justin Becret,4.74
16,2018,Billabong Pipe Masters,Trials Round 1,Heat 1 Watch replay,Makai McNamara,9.129999999999999
17,2018,Billabong Pipe Masters,Trials Round 1,Heat 1 Watch replay,Ryan Callinan,7.970000000000001
18,2018,Billabong Pipe Masters,Trials Round 1,Heat 1 Watch replay,Jamie O'Brien,3.0
19,2018,Billabong Pipe Masters,Trials Round 1,Heat 1 Watch replay,Bruce Irons,2.83
20,2018,Billabong Pipe Masters,Trials Round 1,Heat 2 Watch replay,Imaikalani deVault,5.0600000000000005
21,2018,Billabong Pipe Masters,Trials Round 1,Heat 2 Watch replay,Nathan Florence,3.5300000000000002
22,2018,Billabong Pipe Masters,Trials Round 1,Heat 2 Watch replay,Sheldon Paishon,3.43
23,2018,Billabong Pipe Masters,Trials Round 1,Heat 2 Watch replay,Kiron Jabour,2.83
24,2018,Billabong Pipe Masters,Trials Round 1,Heat 3 Watch replay,Torrey Meister,10.94
25,2018,Billabong Pipe Masters,Trials Round 1,Heat 3 Watch replay,Ian Walsh,4.73
26,2018,Billabong Pipe Masters,Trials Round 1,Heat 3 Watch replay,Ian Gentil,4.6
27,2018,Billabong Pipe Masters,Trials Round 1,Heat 3 Watch replay,Barron Mamiya,1.77
28,2018,Billabong Pipe Masters,Trials Round 1,Heat 4 Watch replay,Kalani David,6.33
29,2018,Billabong Pipe Masters,Trials Round 1,Heat 4 Watch replay,Takayuki Wakita,5.239999999999999
30,2018,Billabong Pipe Masters,Trials Round 1,Heat 4 Watch replay,Mason Ho,5.13
31,2018,Billabong Pipe Masters,Trials Round 1,Heat 4 Watch replay,Michael O'Shaughnessy,5.0600000000000005
32,2018,Billabong Pipe Masters,Trials Round 1,Heat 5 Watch replay,Noa Mizuno,6.83
33,2018,Billabong Pipe Masters,Trials Round 1,Heat 5 Watch replay,Soli Bailey,6.46
34,2018,Billabong Pipe Masters,Trials Round 1,Heat 5 Watch replay,Wyatt McHale,4.1
35,2018,Billabong Pipe Masters,Trials Round 1,Heat 5 Watch replay,Hank Gaskell,2.66
36,2018,Billabong Pipe Masters,Trials Round 1,Heat 6 Watch replay,Joshua Moniz,11.26
37,2018,Billabong Pipe Masters,Trials Round 1,Heat 6 Watch replay,Finn McGill,7.17
38,2018,Billabong Pipe Masters,Trials Round 1,Heat 6 Watch replay,Lahiki Minamishin,4.4
39,2018,Billabong Pipe Masters,Trials Round 1,Heat 6 Watch replay,Evan Valiere,1.87
40,2018,Billabong Pipe Masters,Trials Round 1,Heat 7 Watch replay,Justin Becret,9.17
41,2018,Billabong Pipe Masters,Trials Round 1,Heat 7 Watch replay,Benji Brand,8.629999999999999
42,2018,Billabong Pipe Masters,Trials Round 1,Heat 7 Watch replay,Jack Robinson,8.44
43,2018,Billabong Pipe Masters,Trials Round 1,Heat 7 Watch replay,Kyle Ramey,3.4000000000000004
44,2018,Billabong Pipe Masters,Trials Round 1,Heat 8 Watch replay,Ethan Ewing,11.0
45,2018,Billabong Pipe Masters,Trials Round 1,Heat 8 Watch replay,Billy Kemper,4.97
46,2018,Billabong Pipe Masters,Trials Round 1,Heat 8 Watch replay,Dusty Payne,3.87
47,2018,Billabong Pipe Masters,Trials Round 1,Heat 8 Watch replay,Koa Rothman,3.84
48,2018,Billabong Pipe Masters,Trials Semifinals,Heat 1 Watch replay,Torrey Meister,8.3
49,2018,Billabong Pipe Masters,Trials Semifinals,Heat 1 Watch replay,Ryan Callinan,4.84
50,2018,Billabong Pipe Masters,Trials Semifinals,Heat 1 Watch replay,Ian Walsh,3.7600000000000002
51,2018,Billabong Pipe Masters,Trials Semifinals,Heat 1 Watch replay,Takayuki Wakita,1.3
52,2018,Billabong Pipe Masters,Trials Semifinals,Heat 2 Watch replay,Benji Brand,4.97
53,2018,Billabong Pipe Masters,Trials Semifinals,Heat 2 Watch replay,Soli Bailey,7.43
54,2018,Billabong Pipe Masters,Trials Semifinals,Heat 2 Watch replay,Noa Mizuno,6.869999999999999
55,2018,Billabong Pipe Masters,Trials Semifinals,Heat 2 Watch replay,Ethan Ewing,0.0
56,2018,Billabong Pipe Masters,Trials Final,Heat 1 Watch replay,Ryan Callinan,9.67
57,2018,Billabong Pipe Masters,Trials Final,Heat 1 Watch replay,Benji Brand,5.47
58,2018,Billabong Pipe Masters,Trials Final,Heat 1 Watch replay,Torrey Meister,4.67
59,2018,Billabong Pipe Masters,Trials Final,Heat 1 Watch replay,Soli Bailey,2.8
60,2018,Billabong Pipe Masters,Round 1,Heat 1 Watch replay,Jordy Smith,8.43
61,2018,Billabong Pipe Masters,Round 1,Heat 1 Watch replay,Kelly Slater,4.23
62,2018,Billabong Pipe Masters,Round 1,Heat 1 Watch replay,Frederico Morais,4.47
63,2018,Billabong Pipe Masters,Round 1,Heat 2 Watch replay,Yago Dora,8.4
64,2018,Billabong Pipe Masters,Round 1,Heat 2 Watch replay,Owen Wright,6.66
65,2018,Billabong Pipe Masters,Round 1,Heat 2 Watch replay,Miguel Pupo,2.0
66,2018,Billabong Pipe Masters,Round 1,Heat 3 Watch replay,Italo Ferreira,8.2
67,2018,Billabong Pipe Masters,Round 1,Heat 3 Watch replay,Joan Duru,9.73
68,2018,Billabong Pipe Masters,Round 1,Heat 3 Watch replay,Keanu Asing,5.66
69,2018,Billabong Pipe Masters,Round 1,Heat 4 Watch replay,Matt Wilkinson,3.66
70,2018,Billabong Pipe Masters,Round 1,Heat 4 Watch replay,Filipe Toledo,5.04
71,2018,Billabong Pipe Masters,Round 1,Heat 4 Watch replay,Caio Ibelli,3.6
72,2018,Billabong Pipe Masters,Round 1,Heat 5 Watch replay,Julian Wilson,4.03
73,2018,Billabong Pipe Masters,Round 1,Heat 5 Watch replay,Tomas Hermes,6.4
74,2018,Billabong Pipe Masters,Round 1,Heat 5 Watch replay,Seth Moniz,1.74
75,2018,Billabong Pipe Masters,Round 1,Heat 6 Watch replay,Gabriel Medina,11.27
76,2018,Billabong Pipe Masters,Round 1,Heat 6 Watch replay,Benji Brand,9.97
77,2018,Billabong Pipe Masters,Round 1,Heat 6 Watch replay,Connor O'Leary,9.67
78,2018,Billabong Pipe Masters,Round 1,Heat 7 ,Griffin Colapinto,6.33
79,2018,Billabong Pipe Masters,Round 1,Heat 7 ,Ryan Callinan,4.77
80,2018,Billabong Pipe Masters,Round 1,Heat 7 ,Wade Carmichael,4.5
81,2018,Billabong Pipe Masters,Round 1,Heat 8 Watch replay,Michael February,3.77
82,2018,Billabong Pipe Masters,Round 1,Heat 8 Watch replay,Kanoa Igarashi,2.7
83,2018,Billabong Pipe Masters,Round 1,Heat 8 Watch replay,Sebastian Zietz,4.029999999999999
84,2018,Billabong Pipe Masters,Round 1,Heat 9 Watch replay,Michel Bourez,6.76
85,2018,Billabong Pipe Masters,Round 1,Heat 9 Watch replay,Ian Gouveia,6.83
86,2018,Billabong Pipe Masters,Round 1,Heat 9 Watch replay,Ezekiel Lau,10.9
87,2018,Billabong Pipe Masters,Round 1,Heat 10 Watch replay,Conner Coffin,9.53
88,2018,Billabong Pipe Masters,Round 1,Heat 10 Watch replay,Jeremy Flores,10.6
89,2018,Billabong Pipe Masters,Round 1,Heat 10 Watch replay,Jesse Mendes,9.2
90,2018,Billabong Pipe Masters,Round 1,Heat 11 Watch replay,Joel Parkinson,4.77
91,2018,Billabong Pipe Masters,Round 1,Heat 11 Watch replay,Kolohe Andino,4.77
92,2018,Billabong Pipe Masters,Round 1,Heat 11 Watch replay,Adrian Buchan,5.13
93,2018,Billabong Pipe Masters,Round 1,Heat 12 Watch replay,Michael Rodrigues,4.5
94,2018,Billabong Pipe Masters,Round 1,Heat 12 Watch replay,Patrick Gudauskas,7.6
95,2018,Billabong Pipe Masters,Round 1,Heat 12 Watch replay,Willian Cardoso,5.04
96,2018,Billabong Pipe Masters,Round 2,Heat 1 Watch replay,Filipe Toledo,7.37
97,2018,Billabong Pipe Masters,Round 2,Heat 1 Watch replay,Benji Brand,5.93
98,2018,Billabong Pipe Masters,Round 2,Heat 2 Watch replay,Seth Moniz,4.37
99,2018,Billabong Pipe Masters,Round 2,Heat 2 Watch replay,Owen Wright,6.7
100,2018,Billabong Pipe Masters,Round 2,Heat 3 Watch replay,Wade Carmichael,2.9299999999999997
101,2018,Billabong Pipe Masters,Round 2,Heat 3 Watch replay,Caio Ibelli,1.4
102,2018,Billabong Pipe Masters,Round 2,Heat 4 Watch replay,Kanoa Igarashi,5.16
103,2018,Billabong Pipe Masters,Round 2,Heat 4 Watch replay,Keanu Asing,4.0600000000000005
104,2018,Billabong Pipe Masters,Round 2,Heat 5 Watch replay,Miguel Pupo,5.8999999999999995
105,2018,Billabong Pipe Masters,Round 2,Heat 5 Watch replay,Kolohe Andino,5.0
106,2018,Billabong Pipe Masters,Round 2,Heat 6 Watch replay,Kelly Slater,3.9699999999999998
107,2018,Billabong Pipe Masters,Round 2,Heat 6 Watch replay,Willian Cardoso,1.63
108,2018,Billabong Pipe Masters,Round 2,Heat 7 Watch replay,Ryan Callinan,7.83
109,2018,Billabong Pipe Masters,Round 2,Heat 7 Watch replay,Adrian Buchan,6.1
110,2018,Billabong Pipe Masters,Round 2,Heat 8 Watch replay,Jeremy Flores,5.5600000000000005
111,2018,Billabong Pipe Masters,Round 2,Heat 8 Watch replay,Ian Gouveia,1.9
112,2018,Billabong Pipe Masters,Round 2,Heat 9 Watch replay,Jesse Mendes,5.4
113,2018,Billabong Pipe Masters,Round 2,Heat 9 Watch replay,Ezekiel Lau,3.9299999999999997
114,2018,Billabong Pipe Masters,Round 2,Heat 10 Watch replay,Sebastian Zietz,4.27
115,2018,Billabong Pipe Masters,Round 2,Heat 10 Watch replay,Patrick Gudauskas,3.83
116,2018,Billabong Pipe Masters,Round 2,Heat 11 Watch replay,Connor O'Leary,1.0
117,2018,Billabong Pipe Masters,Round 2,Heat 11 Watch replay,Frederico Morais,2.47
118,2018,Billabong Pipe Masters,Round 2,Heat 12 Watch replay,Joan Duru,7.4
119,2018,Billabong Pipe Masters,Round 2,Heat 12 Watch replay,Tomas Hermes,1.26
120,2018,Billabong Pipe Masters,Round 3,Heat 1 Watch replay,Ryan Callinan,8.77
121,2018,Billabong Pipe Masters,Round 3,Heat 1 Watch replay,Italo Ferreira,2.4299999999999997
122,2018,Billabong Pipe Masters,Round 3,Heat 2 Watch replay,Jordy Smith,10.16
123,2018,Billabong Pipe Masters,Round 3,Heat 2 Watch replay,Michael February,2.5599999999999996
124,2018,Billabong Pipe Masters,Round 3,Heat 3 Watch replay,Conner Coffin,5.3
125,2018,Billabong Pipe Masters,Round 3,Heat 3 Watch replay,Matt Wilkinson,6.4
126,2018,Billabong Pipe Masters,Round 3,Heat 4 Watch replay,Michel Bourez,10.629999999999999
127,2018,Billabong Pipe Masters,Round 3,Heat 4 Watch replay,Connor O'Leary,7.36
128,2018,Billabong Pipe Masters,Round 3,Heat 5 Watch replay,Sebastian Zietz,8.0
129,2018,Billabong Pipe Masters,Round 3,Heat 5 Watch replay,Griffin Colapinto,5.24
130,2018,Billabong Pipe Masters,Round 3,Heat 6 ,Gabriel Medina,3.77
131,2018,Billabong Pipe Masters,Round 3,Heat 6 ,Seth Moniz,11.83
132,2018,Billabong Pipe Masters,Round 3,Heat 7 Watch replay,Yago Dora,5.27
133,2018,Billabong Pipe Masters,Round 3,Heat 7 Watch replay,Jeremy Flores,2.64
134,2018,Billabong Pipe Masters,Round 3,Heat 8 Watch replay,Julian Wilson,8.43
135,2018,Billabong Pipe Masters,Round 3,Heat 8 Watch replay,Miguel Pupo,7.0
136,2018,Billabong Pipe Masters,Round 3,Heat 9 Watch replay,Joel Parkinson,5.859999999999999
137,2018,Billabong Pipe Masters,Round 3,Heat 9 Watch replay,Kanoa Igarashi,1.1
138,2018,Billabong Pipe Masters,Round 3,Heat 10 Watch replay,Jesse Mendes,7.17
139,2018,Billabong Pipe Masters,Round 3,Heat 10 Watch replay,Wade Carmichael,2.84
140,2018,Billabong Pipe Masters,Round 3,Heat 11 Watch replay,Joan Duru,8.2
141,2018,Billabong Pipe Masters,Round 3,Heat 11 Watch replay,Michael Rodrigues,4.859999999999999
142,2018,Billabong Pipe Masters,Round 3,Heat 12 Watch replay,Kelly Slater,6.67
143,2018,Billabong Pipe Masters,Round 3,Heat 12 Watch replay,Filipe Toledo,6.77
144,2018,Billabong Pipe Masters,Round 4,Heat 1 Watch replay,Jordy Smith,7.5
145,2018,Billabong Pipe Masters,Round 4,Heat 1 Watch replay,Conner Coffin,9.43
146,2018,Billabong Pipe Masters,Round 4,Heat 1 Watch replay,Ryan Callinan,3.93
147,2018,Billabong Pipe Masters,Round 4,Heat 2 Watch replay,Gabriel Medina,9.43
148,2018,Billabong Pipe Masters,Round 4,Heat 2 Watch replay,Sebastian Zietz,11.93
149,2018,Billabong Pipe Masters,Round 4,Heat 2 Watch replay,Michel Bourez,6.57
150,2018,Billabong Pipe Masters,Round 4,Heat 3 Watch replay,Yago Dora,15.1
151,2018,Billabong Pipe Masters,Round 4,Heat 3 Watch replay,Julian Wilson,7.34
152,2018,Billabong Pipe Masters,Round 4,Heat 3 Watch replay,Joel Parkinson,7.77
153,2018,Billabong Pipe Masters,Round 4,Heat 4 Watch replay,Joan Duru,10.8
154,2018,Billabong Pipe Masters,Round 4,Heat 4 Watch replay,Kelly Slater,3.9400000000000004
155,2018,Billabong Pipe Masters,Round 4,Heat 4 Watch replay,Jesse Mendes,7.0
156,2018,Billabong Pipe Masters,Quarterfinals,Heat 1 Watch replay,Jordy Smith,5.2700000000000005
157,2018,Billabong Pipe Masters,Quarterfinals,Heat 1 Watch replay,Sebastian Zietz,6.93
158,2018,Billabong Pipe Masters,Quarterfinals,Heat 2 Watch replay,Gabriel Medina,6.26
159,2018,Billabong Pipe Masters,Quarterfinals,Heat 2 Watch replay,Conner Coffin,14.26
160,2018,Billabong Pipe Masters,Quarterfinals,Heat 3 Watch replay,Kelly Slater,9.77
161,2018,Billabong Pipe Masters,Quarterfinals,Heat 3 Watch replay,Yago Dora,6.5
162,2018,Billabong Pipe Masters,Quarterfinals,Heat 4 Watch replay,Julian Wilson,13.5
163,2018,Billabong Pipe Masters,Quarterfinals,Heat 4 Watch replay,Joan Duru,2.7
164,2018,Billabong Pipe Masters,Semifinals,Heat 1 Watch replay,Gabriel Medina,13.5
165,2018,Billabong Pipe Masters,Semifinals,Heat 1 Watch replay,Jordy Smith,14.6
166,2018,Billabong Pipe Masters,Semifinals,Heat 2 Watch replay,Julian Wilson,8.2
167,2018,Billabong Pipe Masters,Semifinals,Heat 2 Watch replay,Kelly Slater,11.17
168,2018,Billabong Pipe Masters,Final,Heat 1 Watch replay,Gabriel Medina,16.03
169,2018,Billabong Pipe Masters,Final,Heat 1 Watch replay,Julian Wilson,11.1
0,2019,Billabong Pipe Masters,Elimination Round,Heat 1 Watch replay,Kanoa Igarashi,13.6
1,2019,Billabong Pipe Masters,Elimination Round,Heat 1 Watch replay,Imaikalani deVault,8.0
2,2019,Billabong Pipe Masters,Elimination Round,Heat 1 Watch replay,Leonardo Fioravanti,3.26
3,2019,Billabong Pipe Masters,Elimination Round,Heat 2 Watch replay,John John Florence,10.93
4,2019,Billabong Pipe Masters,Elimination Round,Heat 2 Watch replay,Sebastian Zietz,9.16
5,2019,Billabong Pipe Masters,Elimination Round,Heat 2 Watch replay,Frederico Morais,2.7
6,2019,Billabong Pipe Masters,Elimination Round,Heat 3 Watch replay,Yago Dora,8.6
7,2019,Billabong Pipe Masters,Elimination Round,Heat 3 Watch replay,Ricardo Christie,6.8
8,2019,Billabong Pipe Masters,Elimination Round,Heat 3 Watch replay,Jeremy Flores,6.039999999999999
9,2019,Billabong Pipe Masters,Elimination Round,Heat 4 Watch replay,Jadson Andre,12.4
10,2019,Billabong Pipe Masters,Elimination Round,Heat 4 Watch replay,Wade Carmichael,9.57
11,2019,Billabong Pipe Masters,Elimination Round,Heat 4 Watch replay,Michael Rodrigues,8.07
12,2019,Billabong Pipe Masters,Seeding Round,Heat 1 Watch replay,Soli Bailey,14.33
13,2019,Billabong Pipe Masters,Seeding Round,Heat 1 Watch replay,Conner Coffin,7.17
14,2019,Billabong Pipe Masters,Seeding Round,Heat 1 Watch replay,Kanoa Igarashi,4.7
15,2019,Billabong Pipe Masters,Seeding Round,Heat 2 Watch replay,Kolohe Andino,7.27
16,2019,Billabong Pipe Masters,Seeding Round,Heat 2 Watch replay,Griffin Colapinto,4.34
17,2019,Billabong Pipe Masters,Seeding Round,Heat 2 Watch replay,Jadson Andre,3.33
18,2019,Billabong Pipe Masters,Seeding Round,Heat 3 Watch replay,Filipe Toledo,11.93
19,2019,Billabong Pipe Masters,Seeding Round,Heat 3 Watch replay,Deivid Silva,6.07
20,2019,Billabong Pipe Masters,Seeding Round,Heat 3 Watch replay,Ricardo Christie,4.1
21,2019,Billabong Pipe Masters,Seeding Round,Heat 4 Watch replay,Peterson Crisanto,7.359999999999999
22,2019,Billabong Pipe Masters,Seeding Round,Heat 4 Watch replay,Jordy Smith,7.33
23,2019,Billabong Pipe Masters,Seeding Round,Heat 4 Watch replay,Frederico Morais,2.5999999999999996
24,2019,Billabong Pipe Masters,Seeding Round,Heat 5 Watch replay,Gabriel Medina,17.3
25,2019,Billabong Pipe Masters,Seeding Round,Heat 5 Watch replay,Willian Cardoso,7.5600000000000005
26,2019,Billabong Pipe Masters,Seeding Round,Heat 5 Watch replay,Imaikalani deVault,6.1
27,2019,Billabong Pipe Masters,Seeding Round,Heat 6 Watch replay,Billy Kemper,15.63
28,2019,Billabong Pipe Masters,Seeding Round,Heat 6 Watch replay,Italo Ferreira,10.67
29,2019,Billabong Pipe Masters,Seeding Round,Heat 6 Watch replay,Michael Rodrigues,5.6
30,2019,Billabong Pipe Masters,Seeding Round,Heat 7 Watch replay,Owen Wright,7.9399999999999995
31,2019,Billabong Pipe Masters,Seeding Round,Heat 7 Watch replay,Jack Freestone,4.8999999999999995
32,2019,Billabong Pipe Masters,Seeding Round,Heat 7 Watch replay,Leonardo Fioravanti,1.4
33,2019,Billabong Pipe Masters,Seeding Round,Heat 8 Watch replay,Adrian Buchan,7.76
34,2019,Billabong Pipe Masters,Seeding Round,Heat 8 Watch replay,Jesse Mendes,7.33
35,2019,Billabong Pipe Masters,Seeding Round,Heat 8 Watch replay,John John Florence,4.87
36,2019,Billabong Pipe Masters,Seeding Round,Heat 9 Watch replay,Ezekiel Lau,16.93
37,2019,Billabong Pipe Masters,Seeding Round,Heat 9 Watch replay,Caio Ibelli,15.0
38,2019,Billabong Pipe Masters,Seeding Round,Heat 9 Watch replay,Jeremy Flores,11.6
39,2019,Billabong Pipe Masters,Seeding Round,Heat 10 Watch replay,Michel Bourez,11.33
40,2019,Billabong Pipe Masters,Seeding Round,Heat 10 Watch replay,Kelly Slater,9.1
41,2019,Billabong Pipe Masters,Seeding Round,Heat 10 Watch replay,Sebastian Zietz,4.8999999999999995
42,2019,Billabong Pipe Masters,Seeding Round,Heat 11 Watch replay,Joan Duru,15.0
43,2019,Billabong Pipe Masters,Seeding Round,Heat 11 Watch replay,Julian Wilson,4.6
44,2019,Billabong Pipe Masters,Seeding Round,Heat 11 Watch replay,Wade Carmichael,4.23
45,2019,Billabong Pipe Masters,Seeding Round,Heat 12 Watch replay,Seth Moniz,9.34
46,2019,Billabong Pipe Masters,Seeding Round,Heat 12 Watch replay,Ryan Callinan,5.77
47,2019,Billabong Pipe Masters,Seeding Round,Heat 12 Watch replay,Yago Dora,1.9
48,2019,Billabong Pipe Masters,Round of 32,Heat 1 Watch replay,Italo Ferreira,8.53
49,2019,Billabong Pipe Masters,Round of 32,Heat 1 Watch replay,Jadson Andre,7.2
50,2019,Billabong Pipe Masters,Round of 32,Heat 2 Watch replay,Peterson Crisanto,10.17
51,2019,Billabong Pipe Masters,Round of 32,Heat 2 Watch replay,Conner Coffin,9.77
52,2019,Billabong Pipe Masters,Round of 32,Heat 3 Watch replay,Yago Dora,11.3
53,2019,Billabong Pipe Masters,Round of 32,Heat 3 Watch replay,Owen Wright,10.5
54,2019,Billabong Pipe Masters,Round of 32,Heat 4 Watch replay,Julian Wilson,8.3
55,2019,Billabong Pipe Masters,Round of 32,Heat 4 Watch replay,Willian Cardoso,3.4
56,2019,Billabong Pipe Masters,Round of 32,Heat 5 Watch replay,Ricardo Christie,11.04
57,2019,Billabong Pipe Masters,Round of 32,Heat 5 Watch replay,Filipe Toledo,9.84
58,2019,Billabong Pipe Masters,Round of 32,Heat 6 Watch replay,Jack Freestone,11.76
59,2019,Billabong Pipe Masters,Round of 32,Heat 6 Watch replay,Ryan Callinan,7.53
60,2019,Billabong Pipe Masters,Round of 32,Heat 7 Watch replay,Seth Moniz,15.26
61,2019,Billabong Pipe Masters,Round of 32,Heat 7 Watch replay,Billy Kemper,13.0
62,2019,Billabong Pipe Masters,Round of 32,Heat 8 Watch replay,Kelly Slater,17.33
63,2019,Billabong Pipe Masters,Round of 32,Heat 8 Watch replay,Joan Duru,14.23
64,2019,Billabong Pipe Masters,Round of 32,Heat 9 Watch replay,Gabriel Medina,17.07
65,2019,Billabong Pipe Masters,Round of 32,Heat 9 Watch replay,Imaikalani deVault,13.9
66,2019,Billabong Pipe Masters,Round of 32,Heat 10 Watch replay,Caio Ibelli,8.84
67,2019,Billabong Pipe Masters,Round of 32,Heat 10 Watch replay,Wade Carmichael,4.43
68,2019,Billabong Pipe Masters,Round of 32,Heat 11 Watch replay,John John Florence,18.5
69,2019,Billabong Pipe Masters,Round of 32,Heat 11 Watch replay,Ezekiel Lau,4.5
70,2019,Billabong Pipe Masters,Round of 32,Heat 12 Watch replay,Soli Bailey,9.1
71,2019,Billabong Pipe Masters,Round of 32,Heat 12 Watch replay,Kanoa Igarashi,7.539999999999999
72,2019,Billabong Pipe Masters,Round of 32,Heat 13 Watch replay,Jesse Mendes,9.1
73,2019,Billabong Pipe Masters,Round of 32,Heat 13 Watch replay,Jordy Smith,7.5
74,2019,Billabong Pipe Masters,Round of 32,Heat 14 Watch replay,Griffin Colapinto,9.34
75,2019,Billabong Pipe Masters,Round of 32,Heat 14 Watch replay,Adrian Buchan,9.1
76,2019,Billabong Pipe Masters,Round of 32,Heat 15 Watch replay,Michel Bourez,15.24
77,2019,Billabong Pipe Masters,Round of 32,Heat 15 Watch replay,Deivid Silva,8.94
78,2019,Billabong Pipe Masters,Round of 32,Heat 16 Watch replay,Kolohe Andino,10.17
79,2019,Billabong Pipe Masters,Round of 32,Heat 16 Watch replay,Sebastian Zietz,8.33
80,2019,Billabong Pipe Masters,Round of 16,Heat 1 Watch replay,Italo Ferreira,11.84
81,2019,Billabong Pipe Masters,Round of 16,Heat 1 Watch replay,Peterson Crisanto,4.23
82,2019,Billabong Pipe Masters,Round of 16,Heat 2 Watch replay,Yago Dora,7.5
83,2019,Billabong Pipe Masters,Round of 16,Heat 2 Watch replay,Julian Wilson,6.27
84,2019,Billabong Pipe Masters,Round of 16,Heat 3 Watch replay,Jack Freestone,5.0
85,2019,Billabong Pipe Masters,Round of 16,Heat 3 Watch replay,Ricardo Christie,4.23
86,2019,Billabong Pipe Masters,Round of 16,Heat 4 Watch replay,Kelly Slater,7.33
87,2019,Billabong Pipe Masters,Round of 16,Heat 4 Watch replay,Seth Moniz,6.2
88,2019,Billabong Pipe Masters,Round of 16,Heat 5 Watch replay,Gabriel Medina,5.36
89,2019,Billabong Pipe Masters,Round of 16,Heat 5 Watch replay,Caio Ibelli,1.13
90,2019,Billabong Pipe Masters,Round of 16,Heat 6 Watch replay,John John Florence,5.66
91,2019,Billabong Pipe Masters,Round of 16,Heat 6 Watch replay,Soli Bailey,3.9000000000000004
92,2019,Billabong Pipe Masters,Round of 16,Heat 7 Watch replay,Griffin Colapinto,10.67
