,year,event,round,heat,name,scores
68,2009,Billabong Pipeline Masters,Round 3,Heat 3 ,Damien Hobgood,"[2.83, 1.5, 2.43, 3.03, 2.03, 4.67, 8.9, 6.17]"
69,2009,Billabong Pipeline Masters,Round 3,Heat 3 ,Andy Irons,"[3.83, 1.7, 2.27]"
70,2009,Billabong Pipeline Masters,Round 3,Heat 4 ,John John Florence,"[2.0, 2.37, 2.17, 3.63, 2.17, 6.93, 2.17, 6.67, 3.7, 6.4, 6.03, 10.0, 4.0, 5.2]"
71,2009,Billabong Pipeline Masters,Round 3,Heat 4 ,Bobby Martinez,"[1.57, 3.33, 6.83, 1.27, 1.47, 2.5, 8.33, 5.4]"
72,2009,Billabong Pipeline Masters,Round 3,Heat 5 ,Flynn Novak,"[4.83, 0.83, 2.17, 0.77, 1.5, 6.83, 2.03, 8.67]"
73,2009,Billabong Pipeline Masters,Round 3,Heat 5 ,Adriano de Souza,"[1.27, 0.67, 5.5, 6.17, 6.1, 1.3, 8.17]"
74,2009,Billabong Pipeline Masters,Round 3,Heat 6 ,Tom Whitaker,"[1.07, 1.03, 3.5, 2.67, 3.83, 7.17, 1.77, 5.5]"
75,2009,Billabong Pipeline Masters,Round 3,Heat 6 ,Mikael Picon,"[2.17, 1.17, 3.2, 4.67, 7.43]"
76,2009,Billabong Pipeline Masters,Round 3,Heat 7 ,Freddy Patacchia Jr.,"[1.0, 3.0, 6.5, 9.17, 0.83, 2.33]"
77,2009,Billabong Pipeline Masters,Round 3,Heat 7 ,Chris Ward,"[1.83, 1.7, 0.43, 0.57, 2.23, 6.33, 0.37, 4.33]"
78,2009,Billabong Pipeline Masters,Round 3,Heat 8 ,Kelly Slater,"[2.0, 9.9, 1.17, 9.43, 3.5, 6.17, 8.57, 2.6, 1.07]"
79,2009,Billabong Pipeline Masters,Round 3,Heat 8 ,Hank Gaskell,"[4.17, 2.1, 10.0, 2.5]"
80,2009,Billabong Pipeline Masters,Round 3,Heat 9 ,Bede Durbidge,"[4.33, 1.67, 1.6, 0.93, 1.33, 8.33, 2.77]"
81,2009,Billabong Pipeline Masters,Round 3,Heat 9 ,Liam McNamara,[0.33]
82,2009,Billabong Pipeline Masters,Round 3,Heat 10 ,Kieren Perrow,"[1.5, 7.17, 5.17, 2.4, 5.67, 2.07, 1.63, 10.0]"
83,2009,Billabong Pipeline Masters,Round 3,Heat 10 ,Roy Powers,"[1.5, 7.0, 2.17, 6.8]"
84,2009,Billabong Pipeline Masters,Round 3,Heat 11 ,Taj Burrow,"[0.23, 4.0, 8.83, 1.6, 3.17]"
85,2009,Billabong Pipeline Masters,Round 3,Heat 11 ,Bruce Irons,"[5.67, 3.0, 2.6]"
86,2009,Billabong Pipeline Masters,Round 3,Heat 12 ,Dayyan Neve,"[3.17, 8.0, 1.6, 7.67]"
87,2009,Billabong Pipeline Masters,Round 3,Heat 12 ,Jordy Smith,"[4.33, 8.67, 2.17, 0.2]"
88,2009,Billabong Pipeline Masters,Round 3,Heat 13 ,Phillip MacDonald,"[2.67, 2.5, 3.67, 2.27, 8.5, 6.67]"
89,2009,Billabong Pipeline Masters,Round 3,Heat 13 ,Taylor Knox,"[5.67, 5.5, 5.1, 2.43, 0.4, 1.33, 6.27]"
90,2009,Billabong Pipeline Masters,Round 3,Heat 14 ,C.J. Hobgood,"[2.17, 10.0, 6.33, 2.83]"
91,2009,Billabong Pipeline Masters,Round 3,Heat 14 ,Shane Dorian,"[9.87, 2.07]"
92,2009,Billabong Pipeline Masters,Round 3,Heat 15 ,Gavin Gillette,"[4.33, 0.9, 9.03, 2.0]"
93,2009,Billabong Pipeline Masters,Round 3,Heat 15 ,Joel Parkinson,"[3.0, 3.67, 6.83, 3.73, 0.43]"
94,2009,Billabong Pipeline Masters,Round 3,Heat 16 ,Dane Reynolds,"[2.33, 2.83, 4.23, 9.97]"
95,2009,Billabong Pipeline Masters,Round 3,Heat 16 ,Kekoa Bacalso,"[1.5, 1.4, 5.33, 4.97, 5.1]"
96,2009,Billabong Pipeline Masters,Round 4,Heat 1 ,Dean Morrison,"[2.67, 7.83, 2.53, 8.93]"
97,2009,Billabong Pipeline Masters,Round 4,Heat 1 ,Mick Fanning,"[0.27, 2.5, 6.83, 6.33, 1.73, 4.83, 1.1]"
98,2009,Billabong Pipeline Masters,Round 4,Heat 2 ,Damien Hobgood,"[8.83, 4.83, 2.63, 3.87]"
99,2009,Billabong Pipeline Masters,Round 4,Heat 2 ,John John Florence,"[6.83, 2.0, 0.6, 1.33, 0.57, 4.0, 1.7, 5.17]"
100,2009,Billabong Pipeline Masters,Round 4,Heat 3 ,Flynn Novak,"[1.33, 7.17, 5.17, 1.87]"
101,2009,Billabong Pipeline Masters,Round 4,Heat 3 ,Tom Whitaker,"[2.33, 1.83, 1.6, 2.37, 5.17, 0.67]"
102,2009,Billabong Pipeline Masters,Round 4,Heat 4 ,Kelly Slater,"[5.67, 7.83, 6.83, 9.27, 2.07, 4.43, 0.67]"
103,2009,Billabong Pipeline Masters,Round 4,Heat 4 ,Freddy Patacchia Jr.,"[0.77, 3.5, 1.67, 8.33, 6.17]"
104,2009,Billabong Pipeline Masters,Round 4,Heat 5 ,Bede Durbidge,"[4.33, 8.5, 3.17, 3.07]"
105,2009,Billabong Pipeline Masters,Round 4,Heat 5 ,Kieren Perrow,"[0.5, 6.0, 1.83, 2.5, 1.83, 0.73]"
106,2009,Billabong Pipeline Masters,Round 4,Heat 6 ,Taj Burrow,"[1.57, 1.63, 1.37, 5.33, 2.87, 8.0, 7.57]"
107,2009,Billabong Pipeline Masters,Round 4,Heat 6 ,Dayyan Neve,"[2.17, 3.83, 1.27, 5.03, 4.33, 5.93, 6.3]"
108,2009,Billabong Pipeline Masters,Round 4,Heat 7 ,C.J. Hobgood,"[5.17, 4.5, 5.33, 2.57, 3.67, 6.67, 8.6]"
109,2009,Billabong Pipeline Masters,Round 4,Heat 7 ,Phillip MacDonald,"[1.17, 1.83, 1.0, 1.6, 2.27, 3.6]"
110,2009,Billabong Pipeline Masters,Round 4,Heat 8 ,Dane Reynolds,"[3.83, 7.0, 8.33, 1.6, 6.4, 7.23, 8.17, 1.7, 7.07, 1.73]"
111,2009,Billabong Pipeline Masters,Round 4,Heat 8 ,Gavin Gillette,"[3.0, 1.5, 0.9, 3.47, 1.67, 2.07, 1.9, 9.93, 4.07, 1.33]"
112,2009,Billabong Pipeline Masters,Quarterfinal,Heat 1 ,Dean Morrison,"[0.5, 0.33, 0.2, 0.37, 2.0, 4.67, 6.33]"
113,2009,Billabong Pipeline Masters,Quarterfinal,Heat 1 ,Damien Hobgood,"[1.83, 3.0, 2.0, 2.63, 7.17, 2.3, 1.5]"
114,2009,Billabong Pipeline Masters,Quarterfinal,Heat 2 ,Kelly Slater,"[7.5, 4.0, 1.63, 0.67, 4.33, 6.5, 0.53, 1.87, 9.57, 7.67]"
115,2009,Billabong Pipeline Masters,Quarterfinal,Heat 2 ,Flynn Novak,"[6.0, 1.0, 1.83, 0.43, 0.67, 0.87, 1.07, 1.1, 0.77, 1.4, 7.87, 2.0]"
116,2009,Billabong Pipeline Masters,Quarterfinal,Heat 3 ,Taj Burrow,"[2.5, 5.5, 1.83, 7.67, 9.23, 1.03, 0.53]"
117,2009,Billabong Pipeline Masters,Quarterfinal,Heat 3 ,Bede Durbidge,"[0.63, 0.47, 2.77, 7.17, 0.3, 1.67, 8.23, 0.23, 0.57]"
118,2009,Billabong Pipeline Masters,Quarterfinal,Heat 4 ,C.J. Hobgood,"[0.3, 3.5, 5.17, 2.67, 1.27, 0.8, 3.37, 1.87, 1.47]"
119,2009,Billabong Pipeline Masters,Quarterfinal,Heat 4 ,Dane Reynolds,"[0.2, 0.47, 0.9, 5.83, 6.83, 6.77, 0.87, 0.37, 6.07, 0.83, 4.9, 5.87, 2.37, 8.27]"
120,2009,Billabong Pipeline Masters,Semifinal,Heat 1 ,Kelly Slater,"[7.67, 8.5]"
121,2009,Billabong Pipeline Masters,Semifinal,Heat 1 ,Dean Morrison,"[4.5, 2.5]"
122,2009,Billabong Pipeline Masters,Semifinal,Heat 2 ,Taj Burrow,"[8.5, 6.0]"
123,2009,Billabong Pipeline Masters,Semifinal,Heat 2 ,C.J. Hobgood,[]
124,2009,Billabong Pipeline Masters,Final,Heat 1 ,Taj Burrow,"[7.0, 5.83]"
125,2009,Billabong Pipeline Masters,Final,Heat 1 ,Kelly Slater,"[3.17, 3.93]"
0,2010,Billabong Pipe Masters,Round 2,Heat 1 ,John John Florence,"[1.17, 5.83, 4.17, 2.33, 1.47]"
1,2010,Billabong Pipe Masters,Round 2,Heat 1 ,Dean Morrison,"[0.53, 0.47, 0.3, 0.33, 0.73, 1.4, 1.63]"
2,2010,Billabong Pipe Masters,Round 2,Heat 2 ,Jeremy Flores,"[0.93, 2.33, 0.93, 0.27, 1.17, 0.67, 2.23, 6.67, 5.03]"
3,2010,Billabong Pipe Masters,Round 2,Heat 2 ,Ian Walsh,"[2.33, 0.57, 0.5, 1.23, 0.77, 5.33, 2.6, 4.5]"
4,2010,Billabong Pipe Masters,Round 2,Heat 3 ,Jadson Andre,"[2.5, 0.7, 2.67, 1.2, 4.83, 0.73, 6.17, 0.73]"
5,2010,Billabong Pipe Masters,Round 2,Heat 3 ,Danny Fuller,"[0.3, 1.93, 0.4, 1.83, 0.63, 1.13, 0.53, 0.23, 1.4, 1.53]"
6,2010,Billabong Pipe Masters,Round 2,Heat 4 ,Dave Wassel,"[0.5, 1.3, 1.57, 0.67, 1.43, 3.83, 5.5, 2.93]"
7,2010,Billabong Pipe Masters,Round 2,Heat 4 ,Bobby Martinez,"[2.17, 2.6, 0.87, 1.6, 0.57, 2.8, 1.27, 0.5, 0.23, 0.6, 0.1]"
8,2010,Billabong Pipe Masters,Round 2,Heat 5 ,Taylor Knox,"[0.93, 0.6, 8.67, 4.0, 0.37, 2.17]"
9,2010,Billabong Pipe Masters,Round 2,Heat 5 ,Rob Machado,"[6.67, 3.67, 1.27, 1.9, 3.9]"
10,2010,Billabong Pipe Masters,Round 2,Heat 6 ,Joel Parkinson,"[0.5, 5.33, 3.1, 0.37, 1.33, 3.33, 1.53, 5.5, 3.93]"
11,2010,Billabong Pipe Masters,Round 2,Heat 6 ,Heitor Alves,"[0.9, 0.17, 3.67, 0.93, 0.23, 0.63, 2.03, 0.67, 0.43, 2.17, 1.27, 1.07, 1.03]"
12,2010,Billabong Pipe Masters,Round 2,Heat 7 ,Freddy Patacchia Jr.,"[1.17, 1.13, 0.3, 0.87, 6.67, 2.77, 6.73, 1.27, 0.83]"
13,2010,Billabong Pipe Masters,Round 2,Heat 7 ,Gabe Kling,"[0.6, 1.13, 0.8, 0.6, 2.83, 4.33, 4.2, 1.37, 3.0, 0.97]"
14,2010,Billabong Pipe Masters,Round 2,Heat 8 ,Kieren Perrow,"[1.33, 1.37, 0.73, 0.33, 3.83, 5.17, 5.1]"
15,2010,Billabong Pipe Masters,Round 2,Heat 8 ,Luke Munro,"[0.43, 2.67, 1.23, 1.17, 1.37, 0.57, 2.2, 1.23]"
16,2010,Billabong Pipe Masters,Round 2,Heat 9 ,Dusty Payne,"[0.77, 1.17, 1.2, 0.3, 0.43, 2.4, 1.37, 3.77, 8.17]"
17,2010,Billabong Pipe Masters,Round 2,Heat 9 ,Tiago Pires,"[1.33, 0.93, 0.83, 0.33, 2.1, 3.33, 0.3, 2.07, 1.13, 1.77, 0.63, 5.5, 1.27]"
18,2010,Billabong Pipe Masters,Round 2,Heat 10 ,Patrick Gudauskas,"[1.6, 0.57, 3.5, 6.33, 1.0, 1.27, 3.23, 2.0, 3.87, 5.83]"
19,2010,Billabong Pipe Masters,Round 2,Heat 10 ,Tom Whitaker,"[0.43, 1.37, 1.33, 1.13, 0.37, 0.73]"
20,2010,Billabong Pipe Masters,Round 2,Heat 11 ,Matt Wilkinson,"[1.23, 1.63, 3.83, 1.27, 2.5, 0.67, 4.9, 4.57]"
21,2010,Billabong Pipe Masters,Round 2,Heat 11 ,Brett Simpson,"[1.1, 1.6, 0.4, 0.67, 1.3, 1.27, 0.93, 1.23]"
22,2010,Billabong Pipe Masters,Round 2,Heat 12 ,Adam Melling,"[0.53, 1.6, 0.7, 1.07, 2.8, 1.33, 5.5, 0.5, 0.5, 6.17]"
23,2010,Billabong Pipe Masters,Round 2,Heat 12 ,Daniel Ross,"[0.93, 0.33, 4.17, 2.93, 2.5, 1.6, 0.43, 4.77, 1.6, 3.83]"
24,2010,Billabong Pipe Masters,Round 1,Heat 1 ,Adam Melling,"[7.33, 1.5, 7.17, 4.83, 2.0]"
25,2010,Billabong Pipe Masters,Round 1,Heat 1 ,Kamalei Alexander,"[3.83, 7.83]"
26,2010,Billabong Pipe Masters,Round 1,Heat 2 ,Matt Wilkinson,"[2.67, 3.83, 0.43, 1.5, 1.37]"
27,2010,Billabong Pipe Masters,Round 1,Heat 2 ,Clay Marzo,"[1.5, 0.73, 0.87, 2.73, 0.43]"
28,2010,Billabong Pipe Masters,Round 1,Heat 3 ,John John Florence,"[7.83, 1.17, 6.67, 0.73, 3.33]"
29,2010,Billabong Pipe Masters,Round 1,Heat 3 ,Kai Otton,"[0.2, 9.43, 0.9, 1.87, 2.77]"
30,2010,Billabong Pipe Masters,Round 1,Heat 4 ,Dusty Payne,"[4.83, 2.17, 6.0, 2.53, 9.1]"
31,2010,Billabong Pipe Masters,Round 1,Heat 4 ,Kiron Jabour,"[4.0, 1.33, 0.27, 1.77, 5.3, 2.2]"
32,2010,Billabong Pipe Masters,Round 1,Heat 5 ,Ian Walsh,"[0.4, 1.43, 5.5, 2.17, 4.07, 7.17, 6.07]"
33,2010,Billabong Pipe Masters,Round 1,Heat 5 ,Luke Stedman,"[0.57, 1.53, 3.83, 3.67, 1.37]"
34,2010,Billabong Pipe Masters,Round 1,Heat 6 ,Danny Fuller,"[5.0, 2.07, 3.57]"
35,2010,Billabong Pipe Masters,Round 1,Heat 6 ,Roy Powers,"[2.53, 2.0, 4.83]"
36,2010,Billabong Pipe Masters,Round 1,Heat 7 ,Dave Wassel,"[5.33, 1.93, 6.5, 4.83, 5.67]"
37,2010,Billabong Pipe Masters,Round 1,Heat 7 ,Travis Logie,"[1.43, 2.2, 0.67, 0.9, 0.73, 1.43]"
38,2010,Billabong Pipe Masters,Round 1,Heat 8 ,Luke Munro,"[0.5, 0.73, 7.0, 6.5, 0.43, 2.0]"
39,2010,Billabong Pipe Masters,Round 1,Heat 8 ,Shane Dorian,"[2.5, 7.83, 2.07, 2.83, 2.1, 0.37, 5.5]"
40,2010,Billabong Pipe Masters,Round 1,Heat 9 ,Gabe Kling,"[5.17, 0.5, 1.17, 5.93, 1.57, 1.33, 0.67, 0.4, 1.07, 1.43, 1.1]"
41,2010,Billabong Pipe Masters,Round 1,Heat 9 ,Kalani Chapman,"[1.0, 2.5, 2.9, 1.8, 2.2]"
42,2010,Billabong Pipe Masters,Round 1,Heat 10 ,Rob Machado,"[1.6, 0.37, 1.0, 8.5, 1.73, 2.87, 2.87]"
43,2010,Billabong Pipe Masters,Round 1,Heat 10 ,Granger Larsen,"[4.33, 0.37, 4.17, 2.57, 5.33, 3.8]"
44,2010,Billabong Pipe Masters,Round 1,Heat 11 ,Heitor Alves,"[0.23, 2.67, 0.6, 1.77, 4.63, 0.63, 3.83]"
45,2010,Billabong Pipe Masters,Round 1,Heat 11 ,Joel Centeio,"[4.67, 0.67, 0.93, 0.9, 1.33, 0.97, 3.47]"
46,2010,Billabong Pipe Masters,Round 1,Heat 12 ,Tom Whitaker,"[6.0, 2.17, 4.33, 0.5, 3.9, 7.83]"
47,2010,Billabong Pipe Masters,Round 1,Heat 12 ,Bruce Irons,"[0.2, 3.13]"
48,2010,Billabong Pipe Masters,Round 3,Heat 1 ,Taj Burrow,"[6.83, 2.17, 0.23, 5.57, 2.17, 8.17]"
49,2010,Billabong Pipe Masters,Round 3,Heat 1 ,Matt Wilkinson,"[4.33, 4.0, 0.67, 1.83, 0.33, 0.73]"
50,2010,Billabong Pipe Masters,Round 3,Heat 2 ,Owen Wright,"[0.43, 1.83, 3.17, 1.83, 4.23, 1.57]"
51,2010,Billabong Pipe Masters,Round 3,Heat 2 ,Joel Parkinson,"[1.0, 4.17, 0.8, 3.23, 0.4, 3.53]"
52,2010,Billabong Pipe Masters,Round 3,Heat 3 ,Bede Durbidge,"[0.77, 3.33, 8.0]"
53,2010,Billabong Pipe Masters,Round 3,Heat 3 ,Adam Melling,"[1.5, 1.47, 1.77, 1.33, 1.3]"
54,2010,Billabong Pipe Masters,Round 3,Heat 4 ,Adrian Buchan,"[0.77, 1.6, 1.0, 2.4, 6.83, 4.83, 2.0, 3.0]"
55,2010,Billabong Pipe Masters,Round 3,Heat 4 ,Freddy Patacchia Jr.,"[1.17, 2.1, 6.33, 0.3, 4.33, 5.17, 0.4, 0.27, 0.43]"
56,2010,Billabong Pipe Masters,Round 3,Heat 5 ,Jeremy Flores,"[0.43, 0.43, 5.67, 8.0, 0.87, 9.1, 1.3, 1.9, 0.23, 1.47]"
57,2010,Billabong Pipe Masters,Round 3,Heat 5 ,C.J. Hobgood,"[5.5, 1.27, 0.77, 1.33, 1.0, 1.93, 0.83, 8.5]"
58,2010,Billabong Pipe Masters,Round 3,Heat 6 ,Kelly Slater,"[8.0, 2.27, 1.43, 1.93, 8.9, 0.4, 4.67]"
59,2010,Billabong Pipe Masters,Round 3,Heat 6 ,John John Florence,"[6.33, 2.67, 7.9]"
60,2010,Billabong Pipe Masters,Round 3,Heat 7 ,Kieren Perrow,"[0.87, 1.33, 7.27, 1.77, 5.67, 0.43, 9.83]"
61,2010,Billabong Pipe Masters,Round 3,Heat 7 ,Adriano de Souza,"[2.33, 4.5, 8.37]"
62,2010,Billabong Pipe Masters,Round 3,Heat 8 ,Damien Hobgood,"[0.83, 4.17, 0.73, 0.37, 0.83, 8.33, 3.4]"
63,2010,Billabong Pipe Masters,Round 3,Heat 8 ,Jadson Andre,"[3.17, 1.67, 1.4, 1.2, 5.93, 1.43, 1.93, 2.17]"
64,2010,Billabong Pipe Masters,Round 3,Heat 9 ,Jordy Smith,"[0.17, 0.57, 3.67, 0.67, 4.6, 1.63, 6.33, 1.57]"
65,2010,Billabong Pipe Masters,Round 3,Heat 9 ,Dave Wassel,"[1.6, 0.37, 4.83, 1.1, 1.17, 0.27, 5.83]"
66,2010,Billabong Pipe Masters,Round 3,Heat 10 ,Dane Reynolds,"[7.0, 3.0, 2.73, 1.93, 6.43]"
67,2010,Billabong Pipe Masters,Round 3,Heat 10 ,Patrick Gudauskas,"[0.8, 0.2, 0.23, 0.6, 0.37, 0.2, 3.83, 7.83]"
68,2010,Billabong Pipe Masters,Round 3,Heat 11 ,Taylor Knox,"[1.0, 5.67, 0.43, 1.6, 7.33, 5.0, 7.33]"
69,2010,Billabong Pipe Masters,Round 3,Heat 11 ,Michel Bourez,"[2.1, 1.33, 7.27, 7.07, 0.67, 2.5]"
70,2010,Billabong Pipe Masters,Round 3,Heat 12 ,Dusty Payne,"[0.83, 4.33, 1.63, 3.0, 6.43, 2.23, 0.17, 3.07, 9.0, 9.87]"
71,2010,Billabong Pipe Masters,Round 3,Heat 12 ,Mick Fanning,"[0.6, 1.83, 0.23, 9.17, 5.83, 8.77, 7.43, 2.9]"
72,2010,Billabong Pipe Masters,Round 4,Heat 1 ,Owen Wright,"[1.33, 7.33, 2.1, 1.07, 6.33]"
73,2010,Billabong Pipe Masters,Round 4,Heat 1 ,Taj Burrow,"[0.3, 1.77, 0.23, 5.0, 5.4]"
74,2010,Billabong Pipe Masters,Round 4,Heat 1 ,Bede Durbidge,"[1.43, 1.6, 0.57, 1.97, 3.0]"
75,2010,Billabong Pipe Masters,Round 4,Heat 2 ,Kelly Slater,"[2.5, 1.63, 10.0, 1.77, 4.17]"
76,2010,Billabong Pipe Masters,Round 4,Heat 2 ,Adrian Buchan,"[2.37, 0.17, 1.9, 4.5, 1.77, 5.73]"
77,2010,Billabong Pipe Masters,Round 4,Heat 2 ,Jeremy Flores,"[1.1, 2.17, 6.0, 1.23, 1.23, 1.9, 0.37, 0.6, 1.93]"
78,2010,Billabong Pipe Masters,Round 4,Heat 3 ,Jordy Smith,"[0.67, 8.5, 2.5, 7.77, 1.33]"
79,2010,Billabong Pipe Masters,Round 4,Heat 3 ,Kieren Perrow,"[8.43, 6.6, 1.07]"
80,2010,Billabong Pipe Masters,Round 4,Heat 3 ,Damien Hobgood,"[3.0, 1.07, 3.67, 2.2, 1.67, 0.87, 2.17, 1.07]"
81,2010,Billabong Pipe Masters,Round 4,Heat 4 ,Taylor Knox,"[4.83, 0.13, 0.17, 2.33, 7.5]"
82,2010,Billabong Pipe Masters,Round 4,Heat 4 ,Dane Reynolds,"[1.87, 9.67]"
83,2010,Billabong Pipe Masters,Round 4,Heat 4 ,Dusty Payne,"[2.0, 1.0, 1.5, 1.27, 4.17, 2.43]"
84,2010,Billabong Pipe Masters,Round 5,Heat 1 ,Jeremy Flores,"[1.5, 6.33, 9.97, 0.2]"
85,2010,Billabong Pipe Masters,Round 5,Heat 1 ,Taj Burrow,"[2.17, 9.1, 2.5]"
86,2010,Billabong Pipe Masters,Round 5,Heat 2 ,Adrian Buchan,"[7.67, 1.43, 8.67, 1.87, 2.83]"
87,2010,Billabong Pipe Masters,Round 5,Heat 2 ,Bede Durbidge,"[1.17, 1.83, 7.6]"
88,2010,Billabong Pipe Masters,Round 5,Heat 3 ,Kieren Perrow,"[0.37, 8.0, 2.43, 1.4, 9.9]"
89,2010,Billabong Pipe Masters,Round 5,Heat 3 ,Dusty Payne,"[1.93, 0.2, 6.33, 6.0, 0.2, 9.1, 1.93, 8.57, 2.33, 7.83]"
90,2010,Billabong Pipe Masters,Round 5,Heat 4 ,Dane Reynolds,"[6.33, 4.9]"
91,2010,Billabong Pipe Masters,Round 5,Heat 4 ,Damien Hobgood,"[5.17, 5.67]"
92,2010,Billabong Pipe Masters,Quarterfinal,Heat 1 ,Jeremy Flores,"[8.0, 2.5, 6.0, 1.0, 1.17]"
93,2010,Billabong Pipe Masters,Quarterfinal,Heat 1 ,Owen Wright,"[4.83, 2.6, 1.3, 1.93]"
94,2010,Billabong Pipe Masters,Quarterfinal,Heat 2 ,Kelly Slater,"[1.93, 8.77, 0.2, 4.17, 1.5, 0.37]"
95,2010,Billabong Pipe Masters,Quarterfinal,Heat 2 ,Adrian Buchan,"[0.83, 2.33, 0.83]"
96,2010,Billabong Pipe Masters,Quarterfinal,Heat 3 ,Kieren Perrow,"[2.0, 1.87, 3.0, 5.5, 7.5]"
97,2010,Billabong Pipe Masters,Quarterfinal,Heat 3 ,Jordy Smith,"[0.5, 1.27, 8.0, 2.87, 4.0]"
98,2010,Billabong Pipe Masters,Quarterfinal,Heat 4 ,Dane Reynolds,"[7.67, 9.33]"
99,2010,Billabong Pipe Masters,Quarterfinal,Heat 4 ,Taylor Knox,"[0.27, 1.1, 2.27, 0.97]"
100,2010,Billabong Pipe Masters,Semifinal,Heat 1 ,Jeremy Flores,"[9.57, 4.87, 6.5, 7.93]"
101,2010,Billabong Pipe Masters,Semifinal,Heat 1 ,Kelly Slater,"[4.5, 2.0, 7.4, 1.57, 9.83]"
102,2010,Billabong Pipe Masters,Semifinal,Heat 2 ,Kieren Perrow,"[9.7, 5.33, 2.17]"
103,2010,Billabong Pipe Masters,Semifinal,Heat 2 ,Dane Reynolds,[6.83]
104,2010,Billabong Pipe Masters,Final,Heat 1 ,Jeremy Flores,"[1.33, 3.5, 5.17, 9.37]"
105,2010,Billabong Pipe Masters,Final,Heat 1 ,Kieren Perrow,"[0.5, 1.93, 6.5, 7.27, 2.33]"
0,2011,Billabong Pipe Masters,Round 2,Heat 1 ,Marcus Hickman,"[3.5, 8.0, 8.5, 2.17, 1.17, 0.3]"
1,2011,Billabong Pipe Masters,Round 2,Heat 1 ,Adrian Buchan,"[0.83, 5.5, 3.8, 1.5]"
2,2011,Billabong Pipe Masters,Round 2,Heat 2 ,Evan Valiere,"[1.67, 3.1, 1.6, 2.93, 4.17, 9.43]"
3,2011,Billabong Pipe Masters,Round 2,Heat 2 ,Miguel Pupo,"[1.0, 1.0, 2.1, 1.6]"
4,2011,Billabong Pipe Masters,Round 2,Heat 3 ,Ian Walsh,"[9.73, 6.33, 2.6, 1.17]"
5,2011,Billabong Pipe Masters,Round 2,Heat 3 ,Bede Durbidge,"[2.5, 7.67, 1.83]"
6,2011,Billabong Pipe Masters,Round 2,Heat 4 ,John John Florence,"[7.67, 1.17, 7.27, 8.0, 8.07, 4.9, 10.0]"
7,2011,Billabong Pipe Masters,Round 2,Heat 4 ,Kai Barger,"[5.83, 1.13, 1.77, 8.07, 6.6, 1.57]"
8,2011,Billabong Pipe Masters,Round 2,Heat 5 ,Aamion Goodwin,"[1.07, 1.13]"
9,2011,Billabong Pipe Masters,Round 2,Heat 5 ,Taylor Knox,"[1.6, 0.53]"
10,2011,Billabong Pipe Masters,Round 2,Heat 6 ,Jamie O'Brien,[5.33]
11,2011,Billabong Pipe Masters,Round 2,Heat 6 ,Raoni Monteiro,"[1.33, 1.5]"
12,2011,Billabong Pipe Masters,Round 2,Heat 7 ,Shane Dorian,"[6.0, 4.5, 0.63]"
13,2011,Billabong Pipe Masters,Round 2,Heat 7 ,Brett Simpson,"[0.3, 1.23, 0.67]"
14,2011,Billabong Pipe Masters,Round 2,Heat 8 ,Adam Melling,"[0.6, 1.97, 1.2, 0.53, 7.67, 1.63]"
15,2011,Billabong Pipe Masters,Round 2,Heat 8 ,Mason Ho,"[1.73, 2.5, 5.17, 3.67]"
16,2011,Billabong Pipe Masters,Round 2,Heat 9 ,Kieren Perrow,"[1.4, 1.07, 1.2, 3.0, 2.03, 8.0, 6.5, 3.27, 2.0]"
17,2011,Billabong Pipe Masters,Round 2,Heat 9 ,Tanner Gudauskas,"[1.67, 2.33, 0.23, 2.77, 2.23, 3.13]"
18,2011,Billabong Pipe Masters,Round 2,Heat 10 ,Dusty Payne,"[0.67, 5.5, 0.33, 3.17, 3.7, 2.8]"
19,2011,Billabong Pipe Masters,Round 2,Heat 10 ,Kolohe Andino,"[4.17, 0.67, 2.4, 1.1, 0.83, 1.83]"
20,2011,Billabong Pipe Masters,Round 2,Heat 11 ,Travis Logie,"[4.67, 0.43, 0.8, 1.13]"
21,2011,Billabong Pipe Masters,Round 2,Heat 11 ,Tiago Pires,"[3.5, 0.37, 2.17, 1.07, 1.77]"
22,2011,Billabong Pipe Masters,Round 2,Heat 12 ,C.J. Hobgood,"[1.33, 4.67, 5.03, 2.17]"
23,2011,Billabong Pipe Masters,Round 2,Heat 12 ,Jadson Andre,"[0.4, 0.17, 3.5, 5.77, 0.63, 2.33, 0.2]"
24,2011,Billabong Pipe Masters,Round 1,Heat 1 ,Marcus Hickman,"[5.67, 8.0, 2.23, 2.0]"
25,2011,Billabong Pipe Masters,Round 1,Heat 1 ,Matt Wilkinson,"[1.5, 3.33, 0.83, 1.17, 1.83, 6.13]"
26,2011,Billabong Pipe Masters,Round 1,Heat 2 ,C.J. Hobgood,"[1.67, 4.67, 1.27, 1.83, 0.6]"
27,2011,Billabong Pipe Masters,Round 1,Heat 2 ,Kekoa Bacalso,[0.6]
28,2011,Billabong Pipe Masters,Round 1,Heat 3 ,Evan Valiere,"[1.07, 9.33, 3.3, 8.83, 2.23]"
29,2011,Billabong Pipe Masters,Round 1,Heat 3 ,Freddy Patacchia Jr.,"[2.83, 2.67, 3.17, 0.67, 2.37, 0.3]"
30,2011,Billabong Pipe Masters,Round 1,Heat 4 ,Travis Logie,"[0.9, 0.83, 2.67]"
31,2011,Billabong Pipe Masters,Round 1,Heat 4 ,Bruce Irons,"[1.1, 0.27, 1.6]"
