,year,event,round,heat,name,scores
46,2008,Rip Curl Pro Bells Beach,Round 1,Heat 6 ,Daniel Ross,"[8.33, 2.33, 0.43, 9.0, 4.0]"
47,2008,Rip Curl Pro Bells Beach,Round 1,Heat 6 ,Bede Durbidge,"[0.5, 7.83, 4.5]"
48,2008,Rip Curl Pro Bells Beach,Round 1,Heat 6 ,Tim Reyes,"[1.9, 1.57, 0.8]"
49,2008,Rip Curl Pro Bells Beach,Round 1,Heat 7 ,Joel Parkinson,"[9.33, 3.33, 3.07, 6.93]"
50,2008,Rip Curl Pro Bells Beach,Round 1,Heat 7 ,Nic Muscroft,"[6.67, 5.23, 8.17]"
51,2008,Rip Curl Pro Bells Beach,Round 1,Heat 7 ,Ben Dunn,"[4.0, 2.0, 5.57]"
52,2008,Rip Curl Pro Bells Beach,Round 1,Heat 8 ,Adrian Buchan,"[4.33, 2.5, 6.0, 1.6]"
53,2008,Rip Curl Pro Bells Beach,Round 1,Heat 8 ,Stuart Kennedy,"[4.43, 5.33]"
54,2008,Rip Curl Pro Bells Beach,Round 1,Heat 8 ,Stuart Campbell,"[4.43, 5.33]"
55,2008,Rip Curl Pro Bells Beach,Round 1,Heat 9 ,Taj Burrow,"[0.9, 6.5, 7.17, 0.87, 2.3, 5.9]"
56,2008,Rip Curl Pro Bells Beach,Round 1,Heat 9 ,Leonardo Neves,"[1.67, 7.0, 1.93, 5.0]"
57,2008,Rip Curl Pro Bells Beach,Round 1,Heat 9 ,Nathan Hedge,"[1.6, 1.17, 5.93]"
58,2008,Rip Curl Pro Bells Beach,Round 1,Heat 10 ,Kelly Slater,"[4.5, 8.0, 9.5, 6.5]"
59,2008,Rip Curl Pro Bells Beach,Round 1,Heat 10 ,Adriano de Souza,"[9.0, 5.67, 2.23, 0.3, 3.93]"
60,2008,Rip Curl Pro Bells Beach,Round 1,Heat 10 ,Troy Brooks,"[0.57, 1.0, 0.7, 3.07, 1.07, 2.27]"
61,2008,Rip Curl Pro Bells Beach,Round 1,Heat 11 ,C.J. Hobgood,"[5.0, 2.0, 4.67, 6.83]"
62,2008,Rip Curl Pro Bells Beach,Round 1,Heat 11 ,Dane Reynolds,"[3.07, 5.83, 0.5, 2.4]"
63,2008,Rip Curl Pro Bells Beach,Round 1,Heat 11 ,Daniel Wills,"[3.33, 0.93, 1.13, 0.8]"
64,2008,Rip Curl Pro Bells Beach,Round 1,Heat 12 ,Jay Thompson,"[2.83, 4.4, 5.9, 5.03, 6.9, 0.67]"
65,2008,Rip Curl Pro Bells Beach,Round 1,Heat 12 ,Kai Otton,"[4.67, 5.0, 6.83, 4.77]"
66,2008,Rip Curl Pro Bells Beach,Round 1,Heat 12 ,Ricky Basnett,"[5.5, 0.27, 4.4, 5.33]"
67,2008,Rip Curl Pro Bells Beach,Round 1,Heat 13 ,Tom Whitaker,"[7.17, 0.23, 6.83, 8.5]"
68,2008,Rip Curl Pro Bells Beach,Round 1,Heat 13 ,Freddy Patacchia Jr.,"[4.67, 4.67, 1.0]"
69,2008,Rip Curl Pro Bells Beach,Round 1,Heat 14 ,Taylor Knox,[]
70,2008,Rip Curl Pro Bells Beach,Round 1,Heat 14 ,Mick Campbell,"[3.33, 5.83, 0.73, 6.43, 2.9]"
71,2008,Rip Curl Pro Bells Beach,Round 1,Heat 14 ,Mikael Picon,"[4.33, 4.5, 5.83, 0.57, 0.83, 5.77]"
72,2008,Rip Curl Pro Bells Beach,Round 1,Heat 15 ,Damien Hobgood,"[2.77, 5.57, 5.83]"
73,2008,Rip Curl Pro Bells Beach,Round 1,Heat 15 ,Kieren Perrow,"[6.83, 1.0, 7.5, 4.0]"
74,2008,Rip Curl Pro Bells Beach,Round 1,Heat 15 ,Heitor Alves,"[8.0, 0.3, 5.83, 0.2, 0.5]"
75,2008,Rip Curl Pro Bells Beach,Round 1,Heat 16 ,Rodrigo Dornelles,"[2.83, 1.33, 5.0]"
76,2008,Rip Curl Pro Bells Beach,Round 1,Heat 16 ,Roy Powers,"[4.0, 7.83, 6.0]"
77,2008,Rip Curl Pro Bells Beach,Round 1,Heat 16 ,Luke Stedman,"[8.33, 1.0, 4.9, 3.17]"
78,2008,Rip Curl Pro Bells Beach,Round 3,Heat 1 ,Bede Durbidge,"[0.6, 8.67, 7.17, 0.67]"
79,2008,Rip Curl Pro Bells Beach,Round 3,Heat 1 ,Freddy Patacchia Jr.,"[1.33, 0.33, 3.83, 2.1, 1.5, 3.33, 6.0]"
80,2008,Rip Curl Pro Bells Beach,Round 3,Heat 2 ,Dayyan Neve,"[6.67, 2.33, 0.93, 2.0, 5.0, 0.93, 8.0]"
81,2008,Rip Curl Pro Bells Beach,Round 3,Heat 2 ,Tom Whitaker,"[0.83, 2.83, 6.0, 1.67, 6.73, 1.8, 3.47, 5.27]"
82,2008,Rip Curl Pro Bells Beach,Round 3,Heat 3 ,Neco Padaratz,"[8.33, 7.5, 0.87, 6.17]"
83,2008,Rip Curl Pro Bells Beach,Round 3,Heat 3 ,Taylor Knox,"[0.93, 5.5, 0.23, 3.5]"
84,2008,Rip Curl Pro Bells Beach,Round 3,Heat 4 ,Joel Parkinson,"[6.67, 8.5, 6.5]"
85,2008,Rip Curl Pro Bells Beach,Round 3,Heat 4 ,Daniel Wills,"[4.67, 7.67, 2.0, 5.23]"
86,2008,Rip Curl Pro Bells Beach,Round 3,Heat 5 ,Jeremy Flores,"[0.2, 2.83, 5.67, 2.07, 4.07, 5.83, 6.4, 0.33, 2.77]"
87,2008,Rip Curl Pro Bells Beach,Round 3,Heat 5 ,Kieren Perrow,"[2.5, 3.67, 7.5, 2.03, 3.1, 3.37]"
88,2008,Rip Curl Pro Bells Beach,Round 3,Heat 6 ,Bobby Martinez,"[4.17, 7.5, 5.33, 6.83, 8.93]"
89,2008,Rip Curl Pro Bells Beach,Round 3,Heat 6 ,Jay Thompson,"[8.33, 2.83, 1.0, 0.7, 5.83, 2.07, 0.93]"
90,2008,Rip Curl Pro Bells Beach,Round 3,Heat 7 ,Adriano de Souza,"[8.5, 5.0, 6.67]"
91,2008,Rip Curl Pro Bells Beach,Round 3,Heat 7 ,Adrian Buchan,"[0.4, 2.0, 6.67, 1.9]"
92,2008,Rip Curl Pro Bells Beach,Round 3,Heat 8 ,Mick Fanning,"[0.37, 7.5, 7.83, 2.17, 1.73, 6.67, 9.17]"
93,2008,Rip Curl Pro Bells Beach,Round 3,Heat 8 ,Troy Brooks,"[5.5, 5.17, 1.67, 1.57, 3.17]"
94,2008,Rip Curl Pro Bells Beach,Round 3,Heat 9 ,Taj Burrow,"[5.83, 5.5]"
95,2008,Rip Curl Pro Bells Beach,Round 3,Heat 9 ,Daniel Ross,"[2.0, 7.17, 0.73, 0.7, 1.77]"
96,2008,Rip Curl Pro Bells Beach,Round 3,Heat 10 ,Luke Stedman,"[7.0, 1.9, 5.5, 2.23]"
97,2008,Rip Curl Pro Bells Beach,Round 3,Heat 10 ,Ben Dunn,"[3.17, 8.5]"
98,2008,Rip Curl Pro Bells Beach,Round 3,Heat 11 ,Roy Powers,"[8.83, 2.67, 0.27, 3.33]"
99,2008,Rip Curl Pro Bells Beach,Round 3,Heat 11 ,Pancho Sullivan,"[6.83, 0.5]"
100,2008,Rip Curl Pro Bells Beach,Round 3,Heat 12 ,Dane Reynolds,"[2.33, 8.83, 8.5, 9.9, 6.97]"
101,2008,Rip Curl Pro Bells Beach,Round 3,Heat 12 ,C.J. Hobgood,"[6.83, 7.33, 0.2, 0.5, 9.7, 5.17, 1.83, 6.5]"
102,2008,Rip Curl Pro Bells Beach,Round 3,Heat 13 ,Kelly Slater,"[7.5, 2.17, 9.17, 8.67, 2.87, 0.37, 9.23]"
103,2008,Rip Curl Pro Bells Beach,Round 3,Heat 13 ,Jihad Khodr,"[5.67, 0.23, 2.5, 6.83]"
104,2008,Rip Curl Pro Bells Beach,Round 3,Heat 14 ,Damien Hobgood,"[6.17, 6.67, 2.73]"
105,2008,Rip Curl Pro Bells Beach,Round 3,Heat 14 ,Tim Reyes,"[4.5, 7.5, 0.5, 3.5, 0.73]"
106,2008,Rip Curl Pro Bells Beach,Round 3,Heat 15 ,Andy Irons,"[7.67, 0.6, 5.0, 6.0, 0.4]"
107,2008,Rip Curl Pro Bells Beach,Round 3,Heat 15 ,Rodrigo Dornelles,"[4.33, 3.33, 1.9, 5.27, 6.17, 6.07]"
108,2008,Rip Curl Pro Bells Beach,Round 3,Heat 16 ,Kai Otton,"[6.83, 0.83, 3.0, 6.9, 6.47, 0.33, 1.23]"
109,2008,Rip Curl Pro Bells Beach,Round 3,Heat 16 ,Luke Munro,"[2.0, 5.67, 1.9, 6.83, 0.43, 4.5, 0.67]"
110,2008,Rip Curl Pro Bells Beach,Round 4,Heat 1 ,Bede Durbidge,"[5.67, 1.57, 8.0, 0.27, 3.67, 8.73, 1.0, 5.97, 1.7]"
111,2008,Rip Curl Pro Bells Beach,Round 4,Heat 1 ,Dayyan Neve,"[4.17, 5.43, 7.43, 0.33, 2.5, 5.93]"
112,2008,Rip Curl Pro Bells Beach,Round 4,Heat 2 ,Joel Parkinson,"[6.67, 5.83, 8.17, 3.5, 4.0, 8.1]"
113,2008,Rip Curl Pro Bells Beach,Round 4,Heat 2 ,Neco Padaratz,"[0.43, 0.83, 7.67, 4.9]"
114,2008,Rip Curl Pro Bells Beach,Round 4,Heat 3 ,Bobby Martinez,"[5.17, 7.5, 8.83]"
115,2008,Rip Curl Pro Bells Beach,Round 4,Heat 3 ,Jeremy Flores,"[4.5, 6.0, 0.83, 2.17, 7.1, 1.07, 5.3, 1.07, 4.4]"
116,2008,Rip Curl Pro Bells Beach,Round 4,Heat 4 ,Mick Fanning,"[7.83, 3.5, 8.0, 1.67, 2.33, 0.5, 6.4]"
117,2008,Rip Curl Pro Bells Beach,Round 4,Heat 4 ,Adriano de Souza,"[1.0, 4.67, 5.67, 1.87, 4.37, 5.93, 2.23]"
118,2008,Rip Curl Pro Bells Beach,Round 4,Heat 5 ,Taj Burrow,"[3.33, 0.23, 3.17, 6.5, 1.0, 8.0]"
119,2008,Rip Curl Pro Bells Beach,Round 4,Heat 5 ,Luke Stedman,"[5.0, 5.83, 0.5]"
120,2008,Rip Curl Pro Bells Beach,Round 4,Heat 6 ,Dane Reynolds,"[2.83, 1.33, 0.5, 6.67, 7.17, 7.23, 1.7]"
121,2008,Rip Curl Pro Bells Beach,Round 4,Heat 6 ,Roy Powers,"[6.0, 0.9, 3.33, 0.27, 2.57]"
122,2008,Rip Curl Pro Bells Beach,Round 4,Heat 7 ,Kelly Slater,"[8.5, 6.0, 4.17, 7.53, 3.67, 3.93]"
123,2008,Rip Curl Pro Bells Beach,Round 4,Heat 7 ,Damien Hobgood,"[0.5, 8.0, 7.17, 2.67, 1.43, 7.6, 0.5]"
124,2008,Rip Curl Pro Bells Beach,Round 4,Heat 8 ,Andy Irons,"[2.17, 5.83, 7.0, 9.57, 1.0, 4.83]"
125,2008,Rip Curl Pro Bells Beach,Round 4,Heat 8 ,Kai Otton,"[5.33, 4.93, 7.0, 3.67, 5.53, 2.07]"
126,2008,Rip Curl Pro Bells Beach,Quarterfinal,Heat 1 ,Bede Durbidge,"[7.0, 3.0, 6.0]"
127,2008,Rip Curl Pro Bells Beach,Quarterfinal,Heat 1 ,Joel Parkinson,"[2.17, 0.5, 5.5, 2.5, 4.83, 6.83]"
128,2008,Rip Curl Pro Bells Beach,Quarterfinal,Heat 2 ,Bobby Martinez,"[8.33, 9.0, 1.63]"
129,2008,Rip Curl Pro Bells Beach,Quarterfinal,Heat 2 ,Mick Fanning,"[3.0, 1.67, 7.67]"
130,2008,Rip Curl Pro Bells Beach,Quarterfinal,Heat 3 ,Taj Burrow,"[0.2, 2.0, 6.67, 0.67, 0.4, 0.3, 7.17]"
131,2008,Rip Curl Pro Bells Beach,Quarterfinal,Heat 3 ,Dane Reynolds,"[3.83, 4.17, 7.67, 0.63, 0.63]"
132,2008,Rip Curl Pro Bells Beach,Quarterfinal,Heat 4 ,Kelly Slater,"[7.17, 8.17, 0.7, 0.37, 2.0, 0.3, 0.57]"
133,2008,Rip Curl Pro Bells Beach,Quarterfinal,Heat 4 ,Andy Irons,"[0.43, 1.33, 0.27, 1.07, 1.47]"
134,2008,Rip Curl Pro Bells Beach,Semifinal,Heat 1 ,Bede Durbidge,"[4.5, 6.0, 8.5, 0.8]"
135,2008,Rip Curl Pro Bells Beach,Semifinal,Heat 1 ,Bobby Martinez,"[2.0, 2.5, 0.2, 1.5, 1.23]"
136,2008,Rip Curl Pro Bells Beach,Semifinal,Heat 2 ,Kelly Slater,"[1.0, 3.67, 2.9, 4.67, 6.5, 5.83]"
137,2008,Rip Curl Pro Bells Beach,Semifinal,Heat 2 ,Taj Burrow,"[1.33, 1.83, 4.33, 0.2, 3.63]"
138,2008,Rip Curl Pro Bells Beach,Final,Heat 1 ,Kelly Slater,"[7.33, 1.0, 0.6, 7.23, 0.63, 8.3, 1.47]"
139,2008,Rip Curl Pro Bells Beach,Final,Heat 1 ,Bede Durbidge,"[0.5, 8.83, 6.33, 0.5, 4.33, 3.17]"
0,2008,Billabong Pro Teahupoo,Round 2,Heat 1 ,Kelly Slater,"[9.0, 1.5, 2.9, 5.33, 8.07, 9.7, 7.5, 0.23]"
1,2008,Billabong Pro Teahupoo,Round 2,Heat 1 ,Jamie O'Brien,"[7.33, 6.57, 2.77]"
2,2008,Billabong Pro Teahupoo,Round 2,Heat 2 ,Bruno Santos,"[5.83, 0.33, 2.03, 0.77, 0.8, 2.07, 1.67, 4.17]"
3,2008,Billabong Pro Teahupoo,Round 2,Heat 2 ,Mick Fanning,"[5.17, 2.5, 1.6, 4.0, 0.27, 1.83, 0.37, 2.17]"
4,2008,Billabong Pro Teahupoo,Round 2,Heat 3 ,Bede Durbidge,"[6.67, 7.07, 0.83, 2.1]"
5,2008,Billabong Pro Teahupoo,Round 2,Heat 3 ,Nic Muscroft,"[1.17, 1.17, 0.23, 1.8, 0.8, 0.3]"
6,2008,Billabong Pro Teahupoo,Round 2,Heat 4 ,Chris Ward,"[4.83, 6.67, 1.0, 1.33, 0.6, 1.13, 7.83, 1.67]"
7,2008,Billabong Pro Teahupoo,Round 2,Heat 4 ,Jeremy Flores,"[2.17, 5.07, 2.07, 7.83, 2.17]"
8,2008,Billabong Pro Teahupoo,Round 2,Heat 5 ,Taylor Knox,"[5.0, 2.6, 6.83, 3.7, 3.1]"
9,2008,Billabong Pro Teahupoo,Round 2,Heat 5 ,Aritz Aranburu,"[4.67, 2.67, 2.77]"
10,2008,Billabong Pro Teahupoo,Round 2,Heat 6 ,Dane Reynolds,"[1.0, 2.17, 3.83, 1.2, 6.5, 0.27, 3.73, 8.0, 1.83]"
11,2008,Billabong Pro Teahupoo,Round 2,Heat 6 ,Travis Logie,"[1.13, 0.2, 4.43, 7.83, 0.27]"
12,2008,Billabong Pro Teahupoo,Round 2,Heat 7 ,Royden Bryson,"[5.33, 1.5, 5.0, 8.0, 4.07, 0.77, 0.63]"
13,2008,Billabong Pro Teahupoo,Round 2,Heat 7 ,Neco Padaratz,"[0.27, 8.17, 1.43]"
14,2008,Billabong Pro Teahupoo,Round 2,Heat 8 ,C.J. Hobgood,"[6.67, 7.67, 5.67, 0.2, 1.27, 9.0]"
15,2008,Billabong Pro Teahupoo,Round 2,Heat 8 ,Ricky Basnett,"[2.17, 1.0, 3.67, 1.7, 1.13, 2.5, 2.33]"
16,2008,Billabong Pro Teahupoo,Round 2,Heat 9 ,Tom Whitaker,"[3.67, 8.67, 7.17, 5.17]"
17,2008,Billabong Pro Teahupoo,Round 2,Heat 9 ,Daniel Ross,"[1.67, 0.93, 1.9, 0.93, 7.5]"
18,2008,Billabong Pro Teahupoo,Round 2,Heat 10 ,Mikael Picon,"[2.0, 4.33, 1.33, 5.5, 7.17, 7.9, 0.77]"
19,2008,Billabong Pro Teahupoo,Round 2,Heat 10 ,Ben Dunn,"[0.17, 5.83, 4.0, 2.13]"
20,2008,Billabong Pro Teahupoo,Round 2,Heat 11 ,Tim Reyes,"[1.5, 1.83, 6.17, 4.33, 2.2]"
21,2008,Billabong Pro Teahupoo,Round 2,Heat 11 ,Jihad Khodr,"[1.0, 0.77, 1.93, 3.6, 1.73]"
22,2008,Billabong Pro Teahupoo,Round 2,Heat 12 ,Roy Powers,"[6.83, 3.17, 0.23, 2.6, 0.93]"
23,2008,Billabong Pro Teahupoo,Round 2,Heat 13 ,Bruce Irons,[]
24,2008,Billabong Pro Teahupoo,Round 2,Heat 13 ,Leonardo Neves,"[7.17, 8.83, 5.67, 9.5, 0.5]"
25,2008,Billabong Pro Teahupoo,Round 2,Heat 14 ,Luke Munro,"[1.0, 6.9, 2.5, 2.0, 10.0]"
26,2008,Billabong Pro Teahupoo,Round 2,Heat 14 ,Freddy Patacchia Jr.,"[1.5, 1.9, 2.17, 2.33, 2.77, 3.57, 8.63, 9.13]"
27,2008,Billabong Pro Teahupoo,Round 2,Heat 15 ,Jordy Smith,"[5.5, 7.67, 1.7, 3.67, 6.83, 9.57]"
28,2008,Billabong Pro Teahupoo,Round 2,Heat 15 ,Rodrigo Dornelles,"[0.23, 7.5, 1.3, 1.77, 6.27, 3.0, 1.17]"
29,2008,Billabong Pro Teahupoo,Round 2,Heat 16 ,Jay Thompson,"[1.33, 1.27, 3.17, 2.3, 8.0, 0.83]"
30,2008,Billabong Pro Teahupoo,Round 2,Heat 16 ,Kieren Perrow,"[1.83, 0.23, 7.5, 9.6]"
31,2008,Billabong Pro Teahupoo,Round 1,Heat 1 ,Dean Morrison,"[8.83, 0.5, 5.83, 7.33, 0.2]"
32,2008,Billabong Pro Teahupoo,Round 1,Heat 1 ,Jordy Smith,"[5.5, 1.5, 5.73, 7.0, 0.6, 1.77]"
33,2008,Billabong Pro Teahupoo,Round 1,Heat 1 ,Ricky Basnett,"[1.5, 5.0, 4.17, 0.5]"
34,2008,Billabong Pro Teahupoo,Round 1,Heat 2 ,Kai Otton,"[8.5, 3.0, 1.27, 1.5, 4.27, 5.57, 1.93]"
35,2008,Billabong Pro Teahupoo,Round 1,Heat 2 ,Luke Munro,"[7.0, 0.5, 1.5, 3.27, 0.37, 4.5, 6.4, 2.07]"
36,2008,Billabong Pro Teahupoo,Round 1,Heat 2 ,Royden Bryson,"[3.83, 4.67, 1.4, 6.5, 2.6]"
37,2008,Billabong Pro Teahupoo,Round 1,Heat 3 ,Bobby Martinez,"[1.13, 0.53, 2.0, 0.27, 8.67, 6.07]"
38,2008,Billabong Pro Teahupoo,Round 1,Heat 3 ,Travis Logie,"[4.17, 6.17, 7.33]"
39,2008,Billabong Pro Teahupoo,Round 1,Heat 3 ,Leonardo Neves,"[1.17, 0.77, 2.33, 0.77, 3.5, 3.23]"
40,2008,Billabong Pro Teahupoo,Round 1,Heat 4 ,Tiago Pires,"[9.17, 0.63, 6.0, 1.33, 1.5]"
41,2008,Billabong Pro Teahupoo,Round 1,Heat 4 ,Jeremy Flores,"[0.43, 5.67, 4.77, 1.9]"
42,2008,Billabong Pro Teahupoo,Round 1,Heat 4 ,Roy Powers,"[2.5, 0.57]"
43,2008,Billabong Pro Teahupoo,Round 1,Heat 5 ,Andy Irons,"[1.5, 1.2, 1.0, 1.3, 2.5, 1.17, 7.0, 4.27]"
44,2008,Billabong Pro Teahupoo,Round 1,Heat 5 ,Tim Reyes,"[3.17, 2.0, 0.67, 1.4, 7.33, 2.77, 1.17]"
45,2008,Billabong Pro Teahupoo,Round 1,Heat 5 ,Aritz Aranburu,"[1.07, 4.33, 2.3, 0.6]"
46,2008,Billabong Pro Teahupoo,Round 1,Heat 6 ,Joel Parkinson,"[4.67, 6.0, 0.43, 2.17, 3.83, 3.77, 5.4, 0.77, 7.27, 6.67, 0.93]"
47,2008,Billabong Pro Teahupoo,Round 1,Heat 6 ,Chris Ward,"[1.0, 4.0, 1.4, 8.0, 0.3, 4.2, 0.47, 2.0, 1.43, 4.87]"
48,2008,Billabong Pro Teahupoo,Round 1,Heat 6 ,Ben Dunn,"[6.5, 4.07, 4.27, 1.0]"
49,2008,Billabong Pro Teahupoo,Round 1,Heat 7 ,Dayyan Neve,"[1.17, 9.83, 0.37, 5.17, 6.33, 0.3]"
50,2008,Billabong Pro Teahupoo,Round 1,Heat 7 ,Bede Durbidge,"[2.33, 5.83, 0.5, 2.07, 0.87, 1.97, 8.17]"
51,2008,Billabong Pro Teahupoo,Round 1,Heat 7 ,Nic Muscroft,"[4.5, 0.53, 0.7, 0.67]"
52,2008,Billabong Pro Teahupoo,Round 1,Heat 8 ,Manoa Drollet,"[9.93, 7.33, 8.67]"
53,2008,Billabong Pro Teahupoo,Round 1,Heat 8 ,Kelly Slater,"[2.0, 5.5, 2.17, 1.1, 0.47, 1.43, 1.1, 1.1, 0.8, 9.8, 0.2]"
54,2008,Billabong Pro Teahupoo,Round 1,Heat 8 ,C.J. Hobgood,"[5.83, 1.0, 7.17, 1.27, 1.2, 0.43, 2.67, 0.8]"
55,2008,Billabong Pro Teahupoo,Round 1,Heat 9 ,Pancho Sullivan,"[7.5, 2.0, 0.2, 0.8, 0.37]"
56,2008,Billabong Pro Teahupoo,Round 1,Heat 9 ,Mick Fanning,"[0.2, 0.23, 0.9, 2.23, 0.97, 1.23, 3.4, 6.0]"
57,2008,Billabong Pro Teahupoo,Round 1,Heat 9 ,Jamie O'Brien,"[6.83, 0.73, 1.2, 0.43]"
58,2008,Billabong Pro Teahupoo,Round 1,Heat 10 ,Taj Burrow,"[6.67, 4.8, 7.83, 0.67, 4.3, 0.33, 6.17]"
59,2008,Billabong Pro Teahupoo,Round 1,Heat 10 ,Tom Whitaker,"[4.73, 1.67, 2.0, 2.13, 8.0, 3.43]"
60,2008,Billabong Pro Teahupoo,Round 1,Heat 10 ,Bruno Santos,"[4.17, 1.0, 0.5, 0.3, 0.4, 2.53, 0.5, 2.33, 0.27]"
61,2008,Billabong Pro Teahupoo,Round 1,Heat 11 ,Adrian Buchan,"[1.0, 5.33, 5.33, 1.57, 6.1, 1.17]"
62,2008,Billabong Pro Teahupoo,Round 1,Heat 11 ,Daniel Ross,"[1.0, 2.17, 0.87, 2.83, 1.4, 5.9, 0.43, 1.1]"
63,2008,Billabong Pro Teahupoo,Round 1,Heat 11 ,Jay Thompson,"[0.5, 2.5, 0.23, 1.4, 4.5, 2.13]"
64,2008,Billabong Pro Teahupoo,Round 1,Heat 12 ,Adriano de Souza,"[5.5, 9.93, 1.4, 9.6, 6.67]"
65,2008,Billabong Pro Teahupoo,Round 1,Heat 12 ,Kieren Perrow,"[1.4, 1.2, 1.47, 1.83, 2.1, 7.1, 1.0]"
66,2008,Billabong Pro Teahupoo,Round 1,Heat 12 ,Mikael Picon,"[1.17, 1.27, 2.17, 1.57, 6.07, 2.8, 3.13]"
67,2008,Billabong Pro Teahupoo,Round 1,Heat 13 ,Heitor Alves,"[0.43, 9.77, 5.5, 1.27, 1.9]"
68,2008,Billabong Pro Teahupoo,Round 1,Heat 13 ,Taylor Knox,"[1.6, 4.83, 2.0, 0.43]"
69,2008,Billabong Pro Teahupoo,Round 1,Heat 13 ,Rodrigo Dornelles,"[2.83, 2.1, 0.23]"
70,2008,Billabong Pro Teahupoo,Round 1,Heat 14 ,Luke Stedman,"[5.33, 1.17, 6.5, 1.9, 4.8, 7.33, 8.0, 0.83]"
71,2008,Billabong Pro Teahupoo,Round 1,Heat 14 ,Freddy Patacchia Jr.,"[4.33, 1.07, 6.0, 5.9, 5.93, 1.0]"
72,2008,Billabong Pro Teahupoo,Round 1,Heat 14 ,Jihad Khodr,"[0.5, 1.33, 0.77, 1.83]"
73,2008,Billabong Pro Teahupoo,Round 1,Heat 15 ,Mick Campbell,"[2.1, 9.57, 1.17, 8.67, 6.9]"
74,2008,Billabong Pro Teahupoo,Round 1,Heat 15 ,Bruce Irons,"[0.67, 7.5, 5.1, 8.23, 6.23, 8.27]"
75,2008,Billabong Pro Teahupoo,Round 1,Heat 15 ,Dane Reynolds,"[6.17, 5.27, 5.6, 4.6, 0.2, 3.1]"
76,2008,Billabong Pro Teahupoo,Round 1,Heat 16 ,Daniel Wills,"[6.83, 1.6, 8.0]"
77,2008,Billabong Pro Teahupoo,Round 1,Heat 16 ,Neco Padaratz,"[5.83, 2.67, 6.77, 7.33]"
78,2008,Billabong Pro Teahupoo,Round 3,Heat 1 ,Andy Irons,"[5.83, 2.17, 8.33, 2.93, 7.17, 2.87]"
79,2008,Billabong Pro Teahupoo,Round 3,Heat 1 ,Royden Bryson,"[3.5, 5.5, 5.9, 6.57, 1.5, 3.17, 3.83, 4.27]"
80,2008,Billabong Pro Teahupoo,Round 3,Heat 2 ,Luke Stedman,"[8.33, 2.27, 1.4, 5.33, 9.2]"
81,2008,Billabong Pro Teahupoo,Round 3,Heat 2 ,Jay Thompson,"[5.83, 2.33, 1.5, 0.2, 6.57]"
82,2008,Billabong Pro Teahupoo,Round 3,Heat 3 ,Dane Reynolds,"[5.33, 3.33, 9.5, 2.13, 8.67]"
83,2008,Billabong Pro Teahupoo,Round 3,Heat 3 ,Jordy Smith,"[3.0, 1.17, 2.83, 2.07, 1.87, 0.87, 5.5, 6.73]"
84,2008,Billabong Pro Teahupoo,Round 3,Heat 4 ,Joel Parkinson,"[1.9, 1.07, 0.23, 4.33, 6.83, 0.83, 6.23, 1.07]"
85,2008,Billabong Pro Teahupoo,Round 3,Heat 4 ,Tiago Pires,"[1.83, 2.67, 10.0, 2.43, 1.77, 8.47]"
86,2008,Billabong Pro Teahupoo,Round 3,Heat 5 ,Dean Morrison,"[0.13, 7.5, 9.77, 8.0, 2.17, 0.23, 8.17]"
87,2008,Billabong Pro Teahupoo,Round 3,Heat 5 ,Mick Campbell,"[1.5, 7.83, 7.17, 6.67, 0.5]"
88,2008,Billabong Pro Teahupoo,Round 3,Heat 6 ,Adrian Buchan,"[7.17, 6.33, 8.67, 7.93, 8.83, 7.87, 9.8]"
89,2008,Billabong Pro Teahupoo,Round 3,Heat 7 ,Tom Whitaker,[]
90,2008,Billabong Pro Teahupoo,Round 3,Heat 7 ,Dayyan Neve,"[8.83, 6.67, 8.83, 2.17]"
91,2008,Billabong Pro Teahupoo,Round 3,Heat 8 ,Manoa Drollet,"[1.33, 2.5, 8.87, 0.5, 0.93]"
92,2008,Billabong Pro Teahupoo,Round 3,Heat 8 ,Kelly Slater,"[1.17, 8.0, 6.0, 4.67, 5.4]"
93,2008,Billabong Pro Teahupoo,Round 3,Heat 9 ,Bruno Santos,"[2.67, 1.77, 2.5, 2.33, 3.43, 1.0, 2.1, 9.83]"
94,2008,Billabong Pro Teahupoo,Round 3,Heat 9 ,Taj Burrow,"[8.33, 1.67, 5.83, 9.27, 1.0, 1.43]"
95,2008,Billabong Pro Teahupoo,Round 3,Heat 10 ,Tim Reyes,"[5.17, 2.07, 7.83, 4.27, 2.27]"
96,2008,Billabong Pro Teahupoo,Round 3,Heat 10 ,Pancho Sullivan,"[2.0, 1.37, 7.67, 3.5, 2.07, 9.07]"
97,2008,Billabong Pro Teahupoo,Round 3,Heat 11 ,Kai Otton,"[0.67, 5.83, 5.5, 1.17, 1.33, 0.87, 6.5, 0.23, 3.0]"
98,2008,Billabong Pro Teahupoo,Round 3,Heat 11 ,Heitor Alves,"[2.0, 9.77, 7.07, 2.03, 2.33, 7.17]"
99,2008,Billabong Pro Teahupoo,Round 3,Heat 12 ,Adriano de Souza,"[3.5, 5.17, 4.23, 0.5, 3.0]"
100,2008,Billabong Pro Teahupoo,Round 3,Heat 12 ,Daniel Wills,"[8.83, 0.33, 9.0]"
101,2008,Billabong Pro Teahupoo,Round 3,Heat 13 ,Chris Ward,"[0.33, 2.67, 2.4, 6.5]"
